date,region_id,city,statecode,unemployment,housing,deltaunemp,deltastocks,threem,threed,time
10/1/2004,18959,Las Vegas,NV,4.1,295484,0,160.6,1/1/2005,13635,21
11/1/2004,18959,Las Vegas,NV,4.1,299653,0,183.8,2/1/2005,16256,22
12/1/2004,18959,Las Vegas,NV,4.1,304634,0,-12,3/1/2005,15918,23
1/1/2005,18959,Las Vegas,NV,4.1,309119,0,9.3,4/1/2005,18454,24
2/1/2005,18959,Las Vegas,NV,4.1,315909,0,-28.9,5/1/2005,13989,25
3/1/2005,18959,Las Vegas,NV,4.1,320552,0,-94.3,6/1/2005,11856,26
4/1/2005,18959,Las Vegas,NV,4.1,327573,0,-140.5,7/1/2005,5191,27
5/1/2005,18959,Las Vegas,NV,4.1,329898,0,-2.6,8/1/2005,5487,28
6/1/2005,18959,Las Vegas,NV,4.1,332408,0,75.9,9/1/2005,5210,29
7/1/2005,18959,Las Vegas,NV,4.1,332764,0,126.1,10/1/2005,7234,30
8/1/2005,18959,Las Vegas,NV,4.1,335385,0,-11.7,11/1/2005,6697,31
9/1/2005,18959,Las Vegas,NV,4.1,337618,0,16,12/1/2005,5750,32
10/1/2005,18959,Las Vegas,NV,4,339998,-0.1,43.1,1/1/2006,5163,33
11/1/2005,18959,Las Vegas,NV,3.9,342082,-0.1,31.6,2/1/2006,3164,34
12/1/2005,18959,Las Vegas,NV,3.9,343368,0,21.2,3/1/2006,3503,35
1/1/2006,18959,Las Vegas,NV,3.9,345161,0,47.1,4/1/2006,2487,36
2/1/2006,18959,Las Vegas,NV,3.9,345246,0,70.1,5/1/2006,4285,37
3/1/2006,18959,Las Vegas,NV,4,346871,0.1,44.7,6/1/2006,3056,38
4/1/2006,18959,Las Vegas,NV,4,347648,0,20.9,7/1/2006,2653,39
5/1/2006,18959,Las Vegas,NV,4.1,349531,0.1,-12.8,8/1/2006,-219,40
6/1/2006,18959,Las Vegas,NV,4.1,349927,0,-34.3,9/1/2006,-936,41
7/1/2006,18959,Las Vegas,NV,4,350301,-0.1,34.6,10/1/2006,-2341,42
8/1/2006,18959,Las Vegas,NV,4,349312,0,1,11/1/2006,-1975,43
9/1/2006,18959,Las Vegas,NV,4,348991,0,153.7,12/1/2006,-2431,44
10/1/2006,18959,Las Vegas,NV,4,347960,0,106.7,1/1/2007,-2121,45
11/1/2006,18959,Las Vegas,NV,4,347337,0,142.9,2/1/2007,-2039,46
12/1/2006,18959,Las Vegas,NV,4.1,346560,0.1,112.6,3/1/2007,-2739,47
1/1/2007,18959,Las Vegas,NV,4.1,345839,0,-26.9,4/1/2007,-5474,48
2/1/2007,18959,Las Vegas,NV,4.2,345298,0.1,-23.4,5/1/2007,-8687,49
3/1/2007,18959,Las Vegas,NV,4.2,343821,0,11.8,6/1/2007,-10446,50
4/1/2007,18959,Las Vegas,NV,4.3,340365,0.1,236.6,7/1/2007,-10222,51
5/1/2007,18959,Las Vegas,NV,4.3,336611,0,267,8/1/2007,-9716,52
6/1/2007,18959,Las Vegas,NV,4.4,333375,0.1,-54.6,9/1/2007,-10545,53
7/1/2007,18959,Las Vegas,NV,4.5,330143,0.1,-7.3,10/1/2007,-11499,54
8/1/2007,18959,Las Vegas,NV,4.6,326895,0.1,-39.5,11/1/2007,-15310,55
9/1/2007,18959,Las Vegas,NV,4.7,322830,0.1,133.4,12/1/2007,-19298,56
10/1/2007,18959,Las Vegas,NV,4.8,318644,0.1,144.9,1/1/2008,-24767,57
11/1/2007,18959,Las Vegas,NV,4.9,311585,0.1,-190.9,2/1/2008,-27674,58
12/1/2007,18959,Las Vegas,NV,5,303532,0.1,-96.4,3/1/2008,-29423,59
1/1/2008,18959,Las Vegas,NV,5.1,293877,0.1,-53,4/1/2008,-27405,60
2/1/2008,18959,Las Vegas,NV,5.3,283911,0.2,-396.4,5/1/2008,-23696,61
3/1/2008,18959,Las Vegas,NV,5.5,274109,0.2,49.9,6/1/2008,-21117,62
4/1/2008,18959,Las Vegas,NV,5.7,266472,0.2,136.2,7/1/2008,-20730,63
5/1/2008,18959,Las Vegas,NV,5.9,260215,0.2,-16.3,8/1/2008,-22174,64
6/1/2008,18959,Las Vegas,NV,6.2,252992,0.3,-228.6,9/1/2008,-22842,65
7/1/2008,18959,Las Vegas,NV,6.6,245742,0.4,-294.4,10/1/2008,-23696,66
8/1/2008,18959,Las Vegas,NV,6.9,238041,0.3,62.5,11/1/2008,-22719,67
9/1/2008,18959,Las Vegas,NV,7.4,230150,0.5,-409.4,12/1/2008,-20033,68
10/1/2008,18959,Las Vegas,NV,7.8,222046,0.4,-515.4,1/1/2009,-17328,69
11/1/2008,18959,Las Vegas,NV,8.3,215322,0.5,-216.7,2/1/2009,-15503,70
12/1/2008,18959,Las Vegas,NV,9.1,210117,0.8,-211.8,3/1/2009,-15410,71
1/1/2009,18959,Las Vegas,NV,9.6,204718,0.5,-83.9,4/1/2009,-15236,72
2/1/2009,18959,Las Vegas,NV,10,199819,0.4,-207.9,5/1/2009,-16375,73
3/1/2009,18959,Las Vegas,NV,10.4,194707,0.4,-49,6/1/2009,-17093,74
4/1/2009,18959,Las Vegas,NV,10.8,189482,0.4,179.1,7/1/2009,-17407,75
5/1/2009,18959,Las Vegas,NV,11.2,183444,0.4,182,8/1/2009,-15837,76
6/1/2009,18959,Las Vegas,NV,11.5,177614,0.3,18.8,9/1/2009,-13287,77
7/1/2009,18959,Las Vegas,NV,11.9,172075,0.4,269.9,10/1/2009,-9851,78
8/1/2009,18959,Las Vegas,NV,12.1,167607,0.2,156,11/1/2009,-7379,79
9/1/2009,18959,Las Vegas,NV,12.3,164327,0.2,88.5,12/1/2009,-6254,80
10/1/2009,18959,Las Vegas,NV,12.5,162224,0.2,22.7,1/1/2010,-4790,81
11/1/2009,18959,Las Vegas,NV,12.7,160228,0.2,129.6,2/1/2010,-3370,82
12/1/2009,18959,Las Vegas,NV,12.8,158073,0.1,174.6,3/1/2010,-1657,83
1/1/2010,18959,Las Vegas,NV,13.4,157434,0.6,25.3,4/1/2010,-2171,84
2/1/2010,18959,Las Vegas,NV,13.5,156858,0.1,-64.6,5/1/2010,-2837,85
3/1/2010,18959,Las Vegas,NV,13.6,156416,0.1,232.9,6/1/2010,-2539,86
4/1/2010,18959,Las Vegas,NV,13.6,155263,0,99.4,7/1/2010,-1771,87
5/1/2010,18959,Las Vegas,NV,13.7,154021,0.1,-261.8,8/1/2010,-732,88
6/1/2010,18959,Las Vegas,NV,13.7,153877,0,-261.8,9/1/2010,-1765,89
7/1/2010,18959,Las Vegas,NV,13.8,153492,0.1,213.9,10/1/2010,-2555,90
8/1/2010,18959,Las Vegas,NV,13.9,153289,0.1,72.9,11/1/2010,-3091,91
9/1/2010,18959,Las Vegas,NV,13.9,152112,0,72.8,12/1/2010,-2883,92
10/1/2010,18959,Las Vegas,NV,14,150937,0.1,188.8,1/1/2011,-3745,93
11/1/2010,18959,Las Vegas,NV,14,150198,0,6.3,2/1/2011,-5231,94
12/1/2010,18959,Las Vegas,NV,13.9,149229,-0.1,231.1,3/1/2011,-6234,95
1/1/2011,18959,Las Vegas,NV,13.8,147192,-0.1,153.4,4/1/2011,-5469,96
2/1/2011,18959,Las Vegas,NV,13.7,144967,-0.1,153.4,5/1/2011,-3949,97
3/1/2011,18959,Las Vegas,NV,13.5,142995,-0.2,26.1,6/1/2011,-3734,98
4/1/2011,18959,Las Vegas,NV,13.4,141723,-0.1,193.6,7/1/2011,-3634,99
5/1/2011,18959,Las Vegas,NV,13.3,141018,-0.1,-76.6,8/1/2011,-4888,100
6/1/2011,18959,Las Vegas,NV,13.3,139261,0,-76.6,9/1/2011,-3769,101
7/1/2011,18959,Las Vegas,NV,13.3,138089,0,-84.2,10/1/2011,-3332,102
8/1/2011,18959,Las Vegas,NV,13.2,136130,-0.1,-224.8,11/1/2011,-2038,103
9/1/2011,18959,Las Vegas,NV,13.1,135492,-0.1,-328.7,12/1/2011,-1851,104
10/1/2011,18959,Las Vegas,NV,12.9,134757,-0.2,218.2,1/1/2012,-1149,105
11/1/2011,18959,Las Vegas,NV,12.8,134092,-0.1,218.2,2/1/2012,-425,106
12/1/2011,18959,Las Vegas,NV,12.6,133641,-0.2,67.2,3/1/2012,-149,107
1/1/2012,18959,Las Vegas,NV,12,133608,-0.6,147.9,4/1/2012,90,108
2/1/2012,18959,Las Vegas,NV,11.9,133667,-0.1,207,5/1/2012,346,109
3/1/2012,18959,Las Vegas,NV,11.7,133492,-0.2,147.8,6/1/2012,1805,110
4/1/2012,18959,Las Vegas,NV,11.6,133698,-0.1,-142.6,7/1/2012,2584,111
5/1/2012,18959,Las Vegas,NV,11.5,134013,-0.1,-142.6,8/1/2012,4320,112
6/1/2012,18959,Las Vegas,NV,11.4,135297,-0.1,78.5,9/1/2012,4807,113
7/1/2012,18959,Las Vegas,NV,11.2,136282,-0.2,71.3,10/1/2012,5732,114
8/1/2012,18959,Las Vegas,NV,11.1,138333,-0.1,71.3,11/1/2012,5771,115
9/1/2012,18959,Las Vegas,NV,10.9,140104,-0.2,34.1,12/1/2012,6470,116
10/1/2012,18959,Las Vegas,NV,10.8,142014,-0.1,34.1,1/1/2013,7577,117
11/1/2012,18959,Las Vegas,NV,10.6,144104,-0.2,-53.5,2/1/2013,8804,118
12/1/2012,18959,Las Vegas,NV,10.5,146574,-0.1,73.1,3/1/2013,10654,119
1/1/2013,18959,Las Vegas,NV,10.4,149591,-0.1,73.1,4/1/2013,11597,120
2/1/2013,18959,Las Vegas,NV,10.3,152908,-0.1,282.7,5/1/2013,12783,121
3/1/2013,18959,Las Vegas,NV,10.2,157228,-0.1,189.7,6/1/2013,12979,122
4/1/2013,18959,Las Vegas,NV,10.1,161188,-0.1,119.7,7/1/2013,14175,123
5/1/2013,18959,Las Vegas,NV,9.9,165691,-0.2,123,8/1/2013,14182,124
6/1/2013,18959,Las Vegas,NV,9.8,170207,-0.1,95.7,9/1/2013,14055,125
7/1/2013,18959,Las Vegas,NV,9.7,175363,-0.1,95.7,10/1/2013,12529,126
8/1/2013,18959,Las Vegas,NV,9.5,179873,-0.2,-166.9,11/1/2013,11320,127
9/1/2013,18959,Las Vegas,NV,9.4,184262,-0.1,166.9,12/1/2013,8896,128
10/1/2013,18959,Las Vegas,NV,9.2,187892,-0.2,166.9,1/1/2014,7265,129
11/1/2013,18959,Las Vegas,NV,9,191193,-0.2,231.3,2/1/2014,5859,130
12/1/2013,18959,Las Vegas,NV,8.8,193158,-0.2,90.5,3/1/2014,5441,131
1/1/2014,18959,Las Vegas,NV,8.7,195157,-0.1,90.5,4/1/2014,4442,132
2/1/2014,18959,Las Vegas,NV,8.5,197052,-0.2,-445.4,5/1/2014,2682,133
3/1/2014,18959,Las Vegas,NV,8.4,198599,-0.1,415.8,6/1/2014,1162,134
4/1/2014,18959,Las Vegas,NV,8.2,199599,-0.2,154.8,7/1/2014,651,135
5/1/2014,18959,Las Vegas,NV,8.1,199734,-0.1,11.8,8/1/2014,905,136
6/1/2014,18959,Las Vegas,NV,8,199761,-0.1,30.7,9/1/2014,578,137
7/1/2014,18959,Las Vegas,NV,7.9,200250,-0.1,30.7,10/1/2014,1040,138
8/1/2014,18959,Las Vegas,NV,7.8,200639,-0.1,167.3,11/1/2014,1777,139
9/1/2014,18959,Las Vegas,NV,7.7,200339,-0.1,62.7,12/1/2014,4792,140
10/1/2014,18959,Las Vegas,NV,7.6,201290,-0.1,62.7,1/1/2015,5162,141
11/1/2014,18959,Las Vegas,NV,7.5,202416,-0.1,129.8,2/1/2015,5393,142
12/1/2014,18959,Las Vegas,NV,7.4,205131,-0.1,129.8,3/1/2015,3433,143
1/1/2015,18959,Las Vegas,NV,7.3,206452,-0.1,-91.8,4/1/2015,3308,144
2/1/2015,18959,Las Vegas,NV,7.2,207809,-0.1,-113.7,5/1/2015,3717,145
3/1/2015,18959,Las Vegas,NV,7.1,208564,-0.1,233.1,6/1/2015,4104,146
4/1/2015,18959,Las Vegas,NV,7,209760,-0.1,38.1,7/1/2015,3080,147
5/1/2015,18959,Las Vegas,NV,7,211526,0,105.8,8/1/2015,2067,148
6/1/2015,18959,Las Vegas,NV,6.9,212668,-0.1,-119.3,9/1/2015,2490,149
7/1/2015,18959,Las Vegas,NV,6.8,212840,-0.1,13.8,10/1/2015,3711,150
8/1/2015,18959,Las Vegas,NV,6.8,213593,0,-327.7,11/1/2015,3586,151
9/1/2015,18959,Las Vegas,NV,6.7,215158,-0.1,-327.7,12/1/2015,3284,152
10/1/2015,18959,Las Vegas,NV,6.6,216551,-0.1,509.7,1/1/2016,3824,153
11/1/2015,18959,Las Vegas,NV,6.5,217179,-0.1,42.5,2/1/2016,5198,154
12/1/2015,18959,Las Vegas,NV,6.4,218442,-0.1,42.5,3/1/2016,4846,155
1/1/2016,18959,Las Vegas,NV,6.3,220375,-0.1,-259.4,4/1/2016,4388,156
2/1/2016,18959,Las Vegas,NV,6.2,222377,-0.1,-259.4,5/1/2016,3516,157
3/1/2016,18959,Las Vegas,NV,6.1,223288,-0.1,455.1,6/1/2016,4148,158
4/1/2016,18959,Las Vegas,NV,6.1,224763,0,106.3,7/1/2016,4070,159
5/1/2016,18959,Las Vegas,NV,6,225893,-0.1,38,8/1/2016,4253,160
6/1/2016,18959,Las Vegas,NV,5.9,227436,-0.1,38,9/1/2016,3938,161
7/1/2016,18959,Las Vegas,NV,5.8,228833,-0.1,162.4,10/1/2016,2669,162
8/1/2016,18959,Las Vegas,NV,5.8,230146,0,95.9,11/1/2016,2235,163
9/1/2016,18959,Las Vegas,NV,5.7,231374,-0.1,-17.5,12/1/2016,-24,164
10/1/2016,18959,Las Vegas,NV,5.6,231502,-0.1,128.7,1/1/2017,300,165
11/1/2016,18959,Las Vegas,NV,5.5,232381,-0.1,128.7,2/1/2017,-182,166
12/1/2016,18959,Las Vegas,NV,5.5,231350,0,258.8,3/1/2017,4339,167
1/1/2017,18959,Las Vegas,NV,5.4,231802,-0.1,261,4/1/2017,6492,168
2/1/2017,18959,Las Vegas,NV,5.4,232199,0,261,5/1/2017,8877,169
3/1/2017,18959,Las Vegas,NV,5.4,235689,0,37.2,6/1/2017,8294,170
4/1/2017,18959,Las Vegas,NV,5.4,238294,0,97,7/1/2017,9415,171
5/1/2017,18959,Las Vegas,NV,5.4,241076,0,97,8/1/2017,9698,172
6/1/2017,18959,Las Vegas,NV,5.3,243983,-0.1,169.2,9/1/2017,10293,173
7/1/2017,18959,Las Vegas,NV,5.3,247709,0,127.2,10/1/2017,10864,174
8/1/2017,18959,Las Vegas,NV,5.2,250774,-0.1,127.2,11/1/2017,12557,175
9/1/2017,18959,Las Vegas,NV,5.2,254276,0,192.4,12/1/2017,13552,176
10/1/2017,18959,Las Vegas,NV,5.1,258573,-0.1,369,1/1/2018,12193,177
11/1/2017,18959,Las Vegas,NV,5.1,263331,0,369,2/1/2018,10784,178
12/1/2017,18959,Las Vegas,NV,5.1,267828,0,222.3,3/1/2018,8162,179
1/1/2018,18959,Las Vegas,NV,5,270766,-0.1,148.1,4/1/2018,7627,180
2/1/2018,18959,Las Vegas,NV,5,274115,0,148.1,5/1/2018,6610,181
3/1/2018,18959,Las Vegas,NV,5,275990,0,-401.5,6/1/2018,8181,182
4/1/2018,18959,Las Vegas,NV,4.9,278393,-0.1,54.6,7/1/2018,9397,183
5/1/2018,18959,Las Vegas,NV,4.9,280725,0,54.5,8/1/2018,11052,184
6/1/2018,18959,Las Vegas,NV,4.8,284171,-0.1,97.4,9/1/2018,10422,185
7/1/2018,18959,Las Vegas,NV,4.7,287790,-0.1,338.3,10/1/2018,8399,186
8/1/2018,18959,Las Vegas,NV,4.7,291777,0,338.3,11/1/2018,4639,187
9/1/2018,18959,Las Vegas,NV,4.7,294593,0,-118.1,12/1/2018,3078,188
10/1/2018,18959,Las Vegas,NV,4.6,296189,-0.1,-118.1,1/1/2019,2653,189
11/1/2018,18959,Las Vegas,NV,4.6,296416,0,-44,2/1/2019,3602,190
12/1/2018,18959,Las Vegas,NV,4.6,297671,0,-435.3,3/1/2019,2394,191
1/1/2019,18959,Las Vegas,NV,4.6,298842,0,-435.3,4/1/2019,1882,192
2/1/2019,18959,Las Vegas,NV,4.5,300018,-0.1,947.8,5/1/2019,1218,193
3/1/2019,18959,Las Vegas,NV,4.3,300065,-0.2,131.4,6/1/2019,622,194
4/1/2019,18959,Las Vegas,NV,4.2,300724,-0.1,336.4,7/1/2019,-1100,195
5/1/2019,18959,Las Vegas,NV,4.1,301236,-0.1,-583.7,8/1/2019,-2551,196
6/1/2019,18959,Las Vegas,NV,4.2,300687,0.1,345.8,9/1/2019,-2265,197
7/1/2019,18959,Las Vegas,NV,4.3,299624,0.1,427.3,10/1/2019,-727,198
2/1/2003,52998,Little Rock,AR,5,113859,5,-212,5/1/2003,1945,1
3/1/2003,52998,Little Rock,AR,5.1,114463,0.1,-87.2,6/1/2003,1815,2
4/1/2003,52998,Little Rock,AR,5.2,115130,0.1,249,7/1/2003,1771,3
5/1/2003,52998,Little Rock,AR,5.2,115804,0,180.4,8/1/2003,1693,4
6/1/2003,52998,Little Rock,AR,5.3,116278,0.1,58.4,9/1/2003,2011,5
7/1/2003,52998,Little Rock,AR,5.3,116901,0,134.2,10/1/2003,2046,6
8/1/2003,52998,Little Rock,AR,5.4,117497,0.1,91.7,11/1/2003,2168,7
9/1/2003,52998,Little Rock,AR,5.4,118289,0,110.9,12/1/2003,2098,8
10/1/2003,52998,Little Rock,AR,5.4,118947,0,70.7,1/1/2004,2202,9
11/1/2003,52998,Little Rock,AR,5.3,119665,-0.1,155,2/1/2004,2263,10
12/1/2003,52998,Little Rock,AR,5.3,120387,0,135.5,3/1/2004,2284,11
1/1/2004,52998,Little Rock,AR,5.3,121149,0,-14,4/1/2004,2226,12
2/1/2004,52998,Little Rock,AR,5.2,121928,-0.1,20.8,5/1/2004,2210,13
3/1/2004,52998,Little Rock,AR,5.2,122671,0,-11.4,6/1/2004,2321,14
4/1/2004,52998,Little Rock,AR,5.2,123375,0,-64.6,7/1/2004,2456,15
5/1/2004,52998,Little Rock,AR,5.1,124138,-0.1,12.4,8/1/2004,2413,16
6/1/2004,52998,Little Rock,AR,5.1,124992,0,60.6,9/1/2004,2198,17
7/1/2004,52998,Little Rock,AR,5,125831,-0.1,-103.4,10/1/2004,1964,18
8/1/2004,52998,Little Rock,AR,5,126551,0,-70.5,11/1/2004,1966,19
9/1/2004,52998,Little Rock,AR,5,127190,0,18.2,12/1/2004,2098,20
10/1/2004,52998,Little Rock,AR,5,127795,0,160.6,1/1/2005,2339,21
11/1/2004,52998,Little Rock,AR,4.9,128517,-0.1,183.8,2/1/2005,2257,22
12/1/2004,52998,Little Rock,AR,4.9,129288,0,-12,3/1/2005,2107,23
1/1/2005,52998,Little Rock,AR,4.9,130134,0,9.3,4/1/2005,1878,24
2/1/2005,52998,Little Rock,AR,4.8,130774,-0.1,-28.9,5/1/2005,1963,25
3/1/2005,52998,Little Rock,AR,4.7,131395,-0.1,-94.3,6/1/2005,1973,26
4/1/2005,52998,Little Rock,AR,4.7,132012,0,-140.5,7/1/2005,1948,27
5/1/2005,52998,Little Rock,AR,4.7,132737,0,-2.6,8/1/2005,1936,28
6/1/2005,52998,Little Rock,AR,4.7,133368,0,75.9,9/1/2005,2097,29
7/1/2005,52998,Little Rock,AR,4.7,133960,0,126.1,10/1/2005,2477,30
8/1/2005,52998,Little Rock,AR,4.7,134673,0,-11.7,11/1/2005,2649,31
9/1/2005,52998,Little Rock,AR,4.6,135465,-0.1,16,12/1/2005,2667,32
10/1/2005,52998,Little Rock,AR,4.6,136437,0,43.1,1/1/2006,2383,33
11/1/2005,52998,Little Rock,AR,4.5,137322,-0.1,31.6,2/1/2006,2233,34
12/1/2005,52998,Little Rock,AR,4.5,138132,0,21.2,3/1/2006,2264,35
1/1/2006,52998,Little Rock,AR,4.5,138820,0,47.1,4/1/2006,2370,36
2/1/2006,52998,Little Rock,AR,4.5,139555,0,70.1,5/1/2006,2360,37
3/1/2006,52998,Little Rock,AR,4.6,140396,0.1,44.7,6/1/2006,2242,38
4/1/2006,52998,Little Rock,AR,4.6,141190,0,20.9,7/1/2006,2148,39
5/1/2006,52998,Little Rock,AR,4.7,141915,0.1,-12.8,8/1/2006,1982,40
6/1/2006,52998,Little Rock,AR,4.7,142638,0,-34.3,9/1/2006,1743,41
7/1/2006,52998,Little Rock,AR,4.7,143338,0,34.6,10/1/2006,1429,42
8/1/2006,52998,Little Rock,AR,4.7,143897,0,1,11/1/2006,1214,43
9/1/2006,52998,Little Rock,AR,4.7,144381,0,153.7,12/1/2006,984,44
10/1/2006,52998,Little Rock,AR,4.6,144767,-0.1,106.7,1/1/2007,696,45
11/1/2006,52998,Little Rock,AR,4.6,145111,0,142.9,2/1/2007,338,46
12/1/2006,52998,Little Rock,AR,4.6,145365,0,112.6,3/1/2007,-27,47
1/1/2007,52998,Little Rock,AR,4.5,145463,-0.1,-26.9,4/1/2007,-63,48
2/1/2007,52998,Little Rock,AR,4.5,145449,0,-23.4,5/1/2007,215,49
3/1/2007,52998,Little Rock,AR,4.5,145338,0,11.8,6/1/2007,624,50
4/1/2007,52998,Little Rock,AR,4.5,145400,0,236.6,7/1/2007,794,51
5/1/2007,52998,Little Rock,AR,4.5,145664,0,267,8/1/2007,661,52
6/1/2007,52998,Little Rock,AR,4.6,145962,0.1,-54.6,9/1/2007,531,53
7/1/2007,52998,Little Rock,AR,4.6,146194,0,-7.3,10/1/2007,378,54
8/1/2007,52998,Little Rock,AR,4.6,146325,0,-39.5,11/1/2007,183,55
9/1/2007,52998,Little Rock,AR,4.6,146493,0,133.4,12/1/2007,-26,56
10/1/2007,52998,Little Rock,AR,4.6,146572,0,144.9,1/1/2008,42,57
11/1/2007,52998,Little Rock,AR,4.5,146508,-0.1,-190.9,2/1/2008,726,58
12/1/2007,52998,Little Rock,AR,4.5,146467,0,-96.4,3/1/2008,1233,59
1/1/2008,52998,Little Rock,AR,4.4,146614,-0.1,-53,4/1/2008,1303,60
2/1/2008,52998,Little Rock,AR,4.3,147234,-0.1,-396.4,5/1/2008,199,61
3/1/2008,52998,Little Rock,AR,4.3,147700,0,49.9,6/1/2008,-841,62
4/1/2008,52998,Little Rock,AR,4.3,147917,0,136.2,7/1/2008,-1600,63
5/1/2008,52998,Little Rock,AR,4.3,147433,0,-16.3,8/1/2008,-1254,64
6/1/2008,52998,Little Rock,AR,4.4,146859,0.1,-228.6,9/1/2008,-903,65
7/1/2008,52998,Little Rock,AR,4.6,146317,0.2,-294.4,10/1/2008,-616,66
8/1/2008,52998,Little Rock,AR,4.7,146179,0.1,62.5,11/1/2008,-745,67
9/1/2008,52998,Little Rock,AR,5,145956,0.3,-409.4,12/1/2008,-845,68
10/1/2008,52998,Little Rock,AR,5.2,145701,0.2,-515.4,1/1/2009,-1065,69
11/1/2008,52998,Little Rock,AR,5.5,145434,0.3,-216.7,2/1/2009,-1634,70
12/1/2008,52998,Little Rock,AR,5.7,145111,0.2,-211.8,3/1/2009,-2019,71
1/1/2009,52998,Little Rock,AR,6,144636,0.3,-83.9,4/1/2009,-2051,72
2/1/2009,52998,Little Rock,AR,6.2,143800,0.2,-207.9,5/1/2009,-1245,73
3/1/2009,52998,Little Rock,AR,6.4,143092,0.2,-49,6/1/2009,-238,74
4/1/2009,52998,Little Rock,AR,6.6,142585,0.2,179.1,7/1/2009,693,75
5/1/2009,52998,Little Rock,AR,6.7,142555,0.1,182,8/1/2009,819,76
6/1/2009,52998,Little Rock,AR,6.8,142854,0.1,18.8,9/1/2009,499,77
7/1/2009,52998,Little Rock,AR,6.8,143278,0,269.9,10/1/2009,30,78
8/1/2009,52998,Little Rock,AR,6.9,143374,0.1,156,11/1/2009,135,79
9/1/2009,52998,Little Rock,AR,6.9,143353,0,88.5,12/1/2009,609,80
10/1/2009,52998,Little Rock,AR,6.9,143308,0,22.7,1/1/2010,1275,81
11/1/2009,52998,Little Rock,AR,7,143509,0.1,129.6,2/1/2010,1544,82
12/1/2009,52998,Little Rock,AR,7.1,143962,0.1,174.6,3/1/2010,1197,83
1/1/2010,52998,Little Rock,AR,7.1,144583,0,25.3,4/1/2010,605,84
2/1/2010,52998,Little Rock,AR,7.2,145053,0.1,-64.6,5/1/2010,314,85
3/1/2010,52998,Little Rock,AR,7.2,145159,0,232.9,6/1/2010,-40,86
4/1/2010,52998,Little Rock,AR,7.2,145188,0,99.4,7/1/2010,-662,87
5/1/2010,52998,Little Rock,AR,7.1,145367,-0.1,-261.8,8/1/2010,-1720,88
6/1/2010,52998,Little Rock,AR,7.1,145119,0,-261.8,9/1/2010,-2064,89
7/1/2010,52998,Little Rock,AR,7.1,144526,0,213.9,10/1/2010,-1870,90
8/1/2010,52998,Little Rock,AR,7.1,143647,0,72.9,11/1/2010,-1400,91
9/1/2010,52998,Little Rock,AR,7.1,143055,0,72.8,12/1/2010,-1555,92
10/1/2010,52998,Little Rock,AR,7.2,142656,0.1,188.8,1/1/2011,-2379,93
11/1/2010,52998,Little Rock,AR,7.2,142247,0,6.3,2/1/2011,-3049,94
12/1/2010,52998,Little Rock,AR,7.3,141500,0.1,231.1,3/1/2011,-2881,95
1/1/2011,52998,Little Rock,AR,7.4,140277,0.1,153.4,4/1/2011,-2400,96
2/1/2011,52998,Little Rock,AR,7.4,139198,0,153.4,5/1/2011,-2454,97
3/1/2011,52998,Little Rock,AR,7.4,138619,0,26.1,6/1/2011,-2706,98
4/1/2011,52998,Little Rock,AR,7.4,137877,0,193.6,7/1/2011,-2286,99
5/1/2011,52998,Little Rock,AR,7.4,136744,0,-76.6,8/1/2011,-894,100
6/1/2011,52998,Little Rock,AR,7.4,135913,0,-76.6,9/1/2011,-363,101
7/1/2011,52998,Little Rock,AR,7.3,135591,-0.1,-84.2,10/1/2011,-364,102
8/1/2011,52998,Little Rock,AR,7.3,135850,0,-224.8,11/1/2011,-1242,103
9/1/2011,52998,Little Rock,AR,7.2,135550,-0.1,-328.7,12/1/2011,-1185,104
10/1/2011,52998,Little Rock,AR,7.1,135227,-0.1,218.2,1/1/2012,-644,105
11/1/2011,52998,Little Rock,AR,7,134608,-0.1,218.2,2/1/2012,217,106
12/1/2011,52998,Little Rock,AR,6.9,134365,-0.1,67.2,3/1/2012,800,107
1/1/2012,52998,Little Rock,AR,6.8,134583,-0.1,147.9,4/1/2012,996,108
2/1/2012,52998,Little Rock,AR,6.8,134825,0,207,5/1/2012,1521,109
3/1/2012,52998,Little Rock,AR,6.7,135165,-0.1,147.8,6/1/2012,1495,110
4/1/2012,52998,Little Rock,AR,6.7,135579,0,-142.6,7/1/2012,1097,111
5/1/2012,52998,Little Rock,AR,6.7,136346,0,-142.6,8/1/2012,5,112
6/1/2012,52998,Little Rock,AR,6.7,136660,0,78.5,9/1/2012,32,113
7/1/2012,52998,Little Rock,AR,6.7,136676,0,71.3,10/1/2012,290,114
8/1/2012,52998,Little Rock,AR,6.7,136351,0,71.3,11/1/2012,1323,115
9/1/2012,52998,Little Rock,AR,6.6,136692,-0.1,34.1,12/1/2012,1381,116
10/1/2012,52998,Little Rock,AR,6.6,136966,0,34.1,1/1/2013,1289,117
11/1/2012,52998,Little Rock,AR,6.6,137674,0,-53.5,2/1/2013,701,118
12/1/2012,52998,Little Rock,AR,6.6,138073,0,73.1,3/1/2013,-58,119
1/1/2013,52998,Little Rock,AR,6.5,138255,-0.1,73.1,4/1/2013,-214,120
2/1/2013,52998,Little Rock,AR,6.5,138375,0,282.7,5/1/2013,-511,121
3/1/2013,52998,Little Rock,AR,6.5,138015,0,189.7,6/1/2013,314,122
4/1/2013,52998,Little Rock,AR,6.5,138041,0,119.7,7/1/2013,678,123
5/1/2013,52998,Little Rock,AR,6.5,137864,0,123,8/1/2013,1295,124
