date,region_id,city,statecode,unemployment,housing,deltunemp,detastocks,threem,threed,time,,,,
8/1/2009,23482,Anchorage,AK,7.4,297288,0.1,156,11/1/2009,296265,79,,,,
9/1/2009,23482,Anchorage,AK,7.4,296636,0,88.5,12/1/2009,296724,80,,,,
10/1/2009,23482,Anchorage,AK,7.4,295996,0,22.7,1/1/2010,297783,81,,,,
11/1/2009,23482,Anchorage,AK,7.4,296265,0,129.6,2/1/2010,297528,82,,,,
12/1/2009,23482,Anchorage,AK,7.3,296724,-0.1,174.6,3/1/2010,297413,83,,,,
1/1/2010,23482,Anchorage,AK,7.3,297783,0,25.3,4/1/2010,297551,84,,,,
2/1/2010,23482,Anchorage,AK,7.3,297528,0,-64.6,5/1/2010,298308,85,,,,
3/1/2010,23482,Anchorage,AK,7.3,297413,0,232.9,6/1/2010,298350,86,,,,
4/1/2010,23482,Anchorage,AK,7.3,297551,0,99.4,7/1/2010,298486,87,,,,
5/1/2010,23482,Anchorage,AK,7.2,298308,-0.1,-261.8,8/1/2010,298908,88,,,,
6/1/2010,23482,Anchorage,AK,7.2,298350,0,-261.8,9/1/2010,299327,89,,,,
7/1/2010,23482,Anchorage,AK,7.1,298486,-0.1,213.9,10/1/2010,299257,90,,,,
8/1/2010,23482,Anchorage,AK,7.1,298908,0,72.9,11/1/2010,298405,91,,,,
9/1/2010,23482,Anchorage,AK,7.1,299327,0,72.8,12/1/2010,297961,92,,,,
10/1/2010,23482,Anchorage,AK,7.1,299257,0,188.8,1/1/2011,296857,93,,,,
11/1/2010,23482,Anchorage,AK,7.1,298405,0,6.3,2/1/2011,295943,94,,,,
12/1/2010,23482,Anchorage,AK,7,297961,-0.1,231.1,3/1/2011,294010,95,,,,
1/1/2011,23482,Anchorage,AK,6.9,296857,-0.1,153.4,4/1/2011,292289,96,,,,
2/1/2011,23482,Anchorage,AK,6.9,295943,0,153.4,5/1/2011,291182,97,,,,
3/1/2011,23482,Anchorage,AK,6.8,294010,-0.1,26.1,6/1/2011,291427,98,,,,
4/1/2011,23482,Anchorage,AK,6.7,292289,-0.1,193.6,7/1/2011,291935,99,,,,
5/1/2011,23482,Anchorage,AK,6.7,291182,0,-76.6,8/1/2011,292337,100,,,,
6/1/2011,23482,Anchorage,AK,6.6,291427,-0.1,-76.6,9/1/2011,292375,101,,,,
7/1/2011,23482,Anchorage,AK,6.6,291935,0,-84.2,10/1/2011,292792,102,,,,
8/1/2011,23482,Anchorage,AK,6.6,292337,0,-224.8,11/1/2011,293215,103,,,,
9/1/2011,23482,Anchorage,AK,6.5,292375,-0.1,-328.7,12/1/2011,294013,104,,,,
10/1/2011,23482,Anchorage,AK,6.5,292792,0,218.2,1/1/2012,295097,105,,,,
11/1/2011,23482,Anchorage,AK,6.5,293215,0,218.2,2/1/2012,296088,106,,,,
12/1/2011,23482,Anchorage,AK,6.4,294013,-0.1,67.2,3/1/2012,297525,107,,,,
1/1/2012,23482,Anchorage,AK,6.3,295097,-0.1,147.9,4/1/2012,299089,108,,,,
2/1/2012,23482,Anchorage,AK,6.3,296088,0,207,5/1/2012,300720,109,,,,
3/1/2012,23482,Anchorage,AK,6.2,297525,-0.1,147.8,6/1/2012,300713,110,,,,
4/1/2012,23482,Anchorage,AK,6.2,299089,0,-142.6,7/1/2012,300474,111,,,,
5/1/2012,23482,Anchorage,AK,6.2,300720,0,-142.6,8/1/2012,299984,112,,,,
6/1/2012,23482,Anchorage,AK,6.1,300713,-0.1,78.5,9/1/2012,300753,113,,,,
7/1/2012,23482,Anchorage,AK,6,300474,-0.1,71.3,10/1/2012,301589,114,,,,
8/1/2012,23482,Anchorage,AK,6,299984,0,71.3,11/1/2012,302512,115,,,,
9/1/2012,23482,Anchorage,AK,5.9,300753,-0.1,34.1,12/1/2012,302052,116,,,,
10/1/2012,23482,Anchorage,AK,5.9,301589,0,34.1,1/1/2013,302237,117,,,,
11/1/2012,23482,Anchorage,AK,5.9,302512,0,-53.5,2/1/2013,303047,118,,,,
12/1/2012,23482,Anchorage,AK,5.9,302052,0,73.1,3/1/2013,304615,119,,,,
1/1/2013,23482,Anchorage,AK,5.9,302237,0,73.1,4/1/2013,305352,120,,,,
2/1/2013,23482,Anchorage,AK,5.9,303047,0,282.7,5/1/2013,306120,121,,,,
3/1/2013,23482,Anchorage,AK,5.9,304615,0,189.7,6/1/2013,308384,122,,,,
4/1/2013,23482,Anchorage,AK,5.9,305352,0,119.7,7/1/2013,310475,123,,,,
5/1/2013,23482,Anchorage,AK,5.9,306120,0,123,8/1/2013,312207,124,,,,
6/1/2013,23482,Anchorage,AK,5.9,308384,0,95.7,9/1/2013,312549,125,,,,
7/1/2013,23482,Anchorage,AK,5.9,310475,0,95.7,10/1/2013,312820,126,,,,
8/1/2013,23482,Anchorage,AK,5.9,312207,0,-166.9,11/1/2013,313545,127,,,,
9/1/2013,23482,Anchorage,AK,5.9,312549,0,166.9,12/1/2013,314818,128,,,,
10/1/2013,23482,Anchorage,AK,5.9,312820,0,166.9,1/1/2014,315509,129,,,,
11/1/2013,23482,Anchorage,AK,5.9,313545,0,231.3,2/1/2014,316463,130,,,,
12/1/2013,23482,Anchorage,AK,5.9,314818,0,90.5,3/1/2014,317135,131,,,,
1/1/2014,23482,Anchorage,AK,5.9,315509,0,90.5,4/1/2014,317861,132,,,,
2/1/2014,23482,Anchorage,AK,5.9,316463,0,-445.4,5/1/2014,317257,133,,,,
3/1/2014,23482,Anchorage,AK,5.9,317135,0,415.8,6/1/2014,316107,134,,,,
4/1/2014,23482,Anchorage,AK,5.9,317861,0,154.8,7/1/2014,316082,135,,,,
5/1/2014,23482,Anchorage,AK,5.9,317257,0,11.8,8/1/2014,317436,136,,,,
6/1/2014,23482,Anchorage,AK,5.9,316107,0,30.7,9/1/2014,319138,137,,,,
7/1/2014,23482,Anchorage,AK,5.9,316082,0,30.7,10/1/2014,320765,138,,,,
8/1/2014,23482,Anchorage,AK,5.9,317436,0,167.3,11/1/2014,321205,139,,,,
9/1/2014,23482,Anchorage,AK,5.8,319138,-0.1,62.7,12/1/2014,322055,140,,,,
10/1/2014,23482,Anchorage,AK,5.7,320765,-0.1,62.7,1/1/2015,322425,141,,,,
11/1/2014,23482,Anchorage,AK,5.6,321205,-0.1,129.8,2/1/2015,322017,142,,,,
12/1/2014,23482,Anchorage,AK,5.6,322055,0,129.8,3/1/2015,321648,143,,,,
1/1/2015,23482,Anchorage,AK,5.6,322425,0,-91.8,4/1/2015,322647,144,,,,
2/1/2015,23482,Anchorage,AK,5.6,322017,0,-113.7,5/1/2015,325317,145,,,,
3/1/2015,23482,Anchorage,AK,5.6,321648,0,233.1,6/1/2015,327657,146,,,,
4/1/2015,23482,Anchorage,AK,5.6,322647,0,38.1,7/1/2015,328658,147,,,,
5/1/2015,23482,Anchorage,AK,5.6,325317,0,105.8,8/1/2015,328513,148,,,,
6/1/2015,23482,Anchorage,AK,5.6,327657,0,-119.3,9/1/2015,328008,149,,,,
7/1/2015,23482,Anchorage,AK,5.6,328658,0,13.8,10/1/2015,327313,150,,,,
8/1/2015,23482,Anchorage,AK,5.6,328513,0,-327.7,11/1/2015,327791,151,,,,
9/1/2015,23482,Anchorage,AK,5.7,328008,0.1,-327.7,12/1/2015,328702,152,,,,
10/1/2015,23482,Anchorage,AK,5.7,327313,0,509.7,1/1/2016,330460,153,,,,
11/1/2015,23482,Anchorage,AK,5.8,327791,0.1,42.5,2/1/2016,332291,154,,,,
12/1/2015,23482,Anchorage,AK,5.9,328702,0.1,42.5,3/1/2016,333276,155,,,,
1/1/2016,23482,Anchorage,AK,5.9,330460,0,-259.4,4/1/2016,332675,156,,,,
2/1/2016,23482,Anchorage,AK,6,332291,0.1,-259.4,5/1/2016,330896,157,,,,
3/1/2016,23482,Anchorage,AK,6,333276,0,455.1,6/1/2016,329230,158,,,,
4/1/2016,23482,Anchorage,AK,6,332675,0,106.3,7/1/2016,328056,159,,,,
5/1/2016,23482,Anchorage,AK,6.1,330896,0.1,38,8/1/2016,327018,160,,,,
6/1/2016,23482,Anchorage,AK,6.1,329230,0,38,9/1/2016,326735,161,,,,
7/1/2016,23482,Anchorage,AK,6.2,328056,0.1,162.4,10/1/2016,326923,162,,,,
8/1/2016,23482,Anchorage,AK,6.2,327018,0,95.9,11/1/2016,327225,163,,,,
9/1/2016,23482,Anchorage,AK,6.3,326735,0.1,-17.5,12/1/2016,326755,164,,,,
10/1/2016,23482,Anchorage,AK,6.3,326923,0,128.7,1/1/2017,326021,165,,,,
11/1/2016,23482,Anchorage,AK,6.4,327225,0.1,128.7,2/1/2017,324395,166,,,,
12/1/2016,23482,Anchorage,AK,6.4,326755,0,258.8,3/1/2017,323335,167,,,,
1/1/2017,23482,Anchorage,AK,6.4,326021,0,261,4/1/2017,322330,168,,,,
2/1/2017,23482,Anchorage,AK,6.4,324395,0,261,5/1/2017,322738,169,,,,
3/1/2017,23482,Anchorage,AK,6.4,323335,0,37.2,6/1/2017,323452,170,,,,
4/1/2017,23482,Anchorage,AK,6.4,322330,0,97,7/1/2017,324263,171,,,,
5/1/2017,23482,Anchorage,AK,6.4,322738,0,97,8/1/2017,325261,172,,,,
6/1/2017,23482,Anchorage,AK,6.4,323452,0,169.2,9/1/2017,326213,173,,,,
7/1/2017,23482,Anchorage,AK,6.4,324263,0,127.2,10/1/2017,327273,174,,,,
8/1/2017,23482,Anchorage,AK,6.4,325261,0,127.2,11/1/2017,327463,175,,,,
9/1/2017,23482,Anchorage,AK,6.4,326213,0,192.4,12/1/2017,328028,176,,,,
10/1/2017,23482,Anchorage,AK,6.4,327273,0,369,1/1/2018,328639,177,,,,
11/1/2017,23482,Anchorage,AK,6.4,327463,0,369,2/1/2018,328729,178,,,,
12/1/2017,23482,Anchorage,AK,6.3,328028,-0.1,222.3,3/1/2018,328647,179,,,,
1/1/2018,23482,Anchorage,AK,6.2,328639,-0.1,148.1,4/1/2018,326651,180,,,,
2/1/2018,23482,Anchorage,AK,6.2,328729,0,148.1,5/1/2018,326832,181,,,,
3/1/2018,23482,Anchorage,AK,6.1,328647,-0.1,-401.5,6/1/2018,327094,182,,,,
4/1/2018,23482,Anchorage,AK,6.1,326651,0,54.6,7/1/2018,329122,183,,,,
5/1/2018,23482,Anchorage,AK,6,326832,-0.1,54.5,8/1/2018,329616,184,,,,
6/1/2018,23482,Anchorage,AK,6,327094,0,97.4,9/1/2018,329391,185,,,,
7/1/2018,23482,Anchorage,AK,6,329122,0,338.3,10/1/2018,329224,186,,,,
8/1/2018,23482,Anchorage,AK,5.9,329616,-0.1,338.3,11/1/2018,329291,187,,,,
9/1/2018,23482,Anchorage,AK,5.9,329391,0,-118.1,12/1/2018,329745,188,,,,
10/1/2018,23482,Anchorage,AK,5.9,329224,0,-118.1,1/1/2019,330163,189,,,,
11/1/2018,23482,Anchorage,AK,5.9,329291,0,-44,2/1/2019,334476,190,,,,
12/1/2018,23482,Anchorage,AK,5.9,329745,0,-435.3,3/1/2019,339051,191,,,,
1/1/2019,23482,Anchorage,AK,5.9,330163,0,-435.3,4/1/2019,346253,192,,,,
2/1/2019,23482,Anchorage,AK,5.9,334476,0,947.8,5/1/2019,349319,193,,,,
3/1/2019,23482,Anchorage,AK,5.8,339051,-0.1,131.4,6/1/2019,352165,194,,,,
4/1/2019,23482,Anchorage,AK,5.8,346253,0,336.4,7/1/2019,353414,195,,,,
5/1/2019,23482,Anchorage,AK,5.7,349319,-0.1,-583.7,8/1/2019,355594,196,,,,
6/1/2019,23482,Anchorage,AK,5.7,352165,0,345.8,9/1/2019,358021,197,,,,
7/1/2019,23482,Anchorage,AK,5.6,353414,-0.1,427.3,10/1/2019,360057,198,,,,
8/1/2019,23482,Anchorage,AK,5.5,355594,-0.1,,11/1/2019,362066,199,,,,
9/1/2019,23482,Anchorage,AK,5.5,358021,0,,12/1/2019,363430,200,,,,
10/1/2019,23482,Anchorage,AK,5.5,360057,0,,1/1/2020,364480,201,,,,
2/1/2003,37211,Atlanta,GA,5.1,209260,5.1,-212,5/1/2003,210941,1,,,,
3/1/2003,37211,Atlanta,GA,5.1,210151,0,-87.2,6/1/2003,211092,2,,,,
4/1/2003,37211,Atlanta,GA,5.1,210555,0,249,7/1/2003,211490,3,,,,
5/1/2003,37211,Atlanta,GA,5.1,210941,0,180.4,8/1/2003,211702,4,,,,
6/1/2003,37211,Atlanta,GA,5.1,211092,0,58.4,9/1/2003,211908,5,,,,
7/1/2003,37211,Atlanta,GA,5,211490,-0.1,134.2,10/1/2003,211997,6,,,,
8/1/2003,37211,Atlanta,GA,4.9,211702,-0.1,91.7,11/1/2003,212087,7,,,,
9/1/2003,37211,Atlanta,GA,4.8,211908,-0.1,110.9,12/1/2003,212689,8,,,,
10/1/2003,37211,Atlanta,GA,4.6,211997,-0.2,70.7,1/1/2004,213681,9,,,,
11/1/2003,37211,Atlanta,GA,4.5,212087,-0.1,155,2/1/2004,215171,10,,,,
12/1/2003,37211,Atlanta,GA,4.4,212689,-0.1,135.5,3/1/2004,216210,11,,,,
1/1/2004,37211,Atlanta,GA,4.3,213681,-0.1,-14,4/1/2004,217481,12,,,,
2/1/2004,37211,Atlanta,GA,4.3,215171,0,20.8,5/1/2004,218473,13,,,,
3/1/2004,37211,Atlanta,GA,4.4,216210,0.1,-11.4,6/1/2004,219333,14,,,,
4/1/2004,37211,Atlanta,GA,4.6,217481,0.2,-64.6,7/1/2004,219982,15,,,,
5/1/2004,37211,Atlanta,GA,4.7,218473,0.1,12.4,8/1/2004,221140,16,,,,
6/1/2004,37211,Atlanta,GA,4.8,219333,0.1,60.6,9/1/2004,222476,17,,,,
7/1/2004,37211,Atlanta,GA,4.8,219982,0,-103.4,10/1/2004,223886,18,,,,
8/1/2004,37211,Atlanta,GA,4.9,221140,0.1,-70.5,11/1/2004,225030,19,,,,
9/1/2004,37211,Atlanta,GA,5,222476,0.1,18.2,12/1/2004,226398,20,,,,
10/1/2004,37211,Atlanta,GA,5,223886,0,160.6,1/1/2005,227612,21,,,,
11/1/2004,37211,Atlanta,GA,5.1,225030,0.1,183.8,2/1/2005,228827,22,,,,
12/1/2004,37211,Atlanta,GA,5.2,226398,0.1,-12,3/1/2005,230066,23,,,,
1/1/2005,37211,Atlanta,GA,5.3,227612,0.1,9.3,4/1/2005,231624,24,,,,
2/1/2005,37211,Atlanta,GA,5.3,228827,0,-28.9,5/1/2005,233293,25,,,,
3/1/2005,37211,Atlanta,GA,5.4,230066,0.1,-94.3,6/1/2005,234887,26,,,,
4/1/2005,37211,Atlanta,GA,5.4,231624,0,-140.5,7/1/2005,236007,27,,,,
5/1/2005,37211,Atlanta,GA,5.3,233293,-0.1,-2.6,8/1/2005,237246,28,,,,
6/1/2005,37211,Atlanta,GA,5.3,234887,0,75.9,9/1/2005,238397,29,,,,
7/1/2005,37211,Atlanta,GA,5.2,236007,-0.1,126.1,10/1/2005,239439,30,,,,
8/1/2005,37211,Atlanta,GA,5.2,237246,0,-11.7,11/1/2005,240201,31,,,,
9/1/2005,37211,Atlanta,GA,5.9,238397,0.7,16,12/1/2005,240798,32,,,,
10/1/2005,37211,Atlanta,GA,5.6,239439,-0.3,43.1,1/1/2006,241684,33,,,,
11/1/2005,37211,Atlanta,GA,5.4,240201,-0.2,31.6,2/1/2006,242513,34,,,,
12/1/2005,37211,Atlanta,GA,5.2,240798,-0.2,21.2,3/1/2006,242945,35,,,,
1/1/2006,37211,Atlanta,GA,5,241684,-0.2,47.1,4/1/2006,242765,36,,,,
2/1/2006,37211,Atlanta,GA,4.8,242513,-0.2,70.1,5/1/2006,242749,37,,,,
3/1/2006,37211,Atlanta,GA,4.7,242945,-0.1,44.7,6/1/2006,242972,38,,,,
4/1/2006,37211,Atlanta,GA,4.7,242765,0,20.9,7/1/2006,244019,39,,,,
5/1/2006,37211,Atlanta,GA,4.7,242749,0,-12.8,8/1/2006,244472,40,,,,
6/1/2006,37211,Atlanta,GA,4.7,242972,0,-34.3,9/1/2006,245145,41,,,,
7/1/2006,37211,Atlanta,GA,4.7,244019,0,34.6,10/1/2006,245800,42,,,,
8/1/2006,37211,Atlanta,GA,4.7,244472,0,1,11/1/2006,246772,43,,,,
9/1/2006,37211,Atlanta,GA,4.6,245145,-0.1,153.7,12/1/2006,247611,44,,,,
10/1/2006,37211,Atlanta,GA,4.5,245800,-0.1,106.7,1/1/2007,248408,45,,,,
11/1/2006,37211,Atlanta,GA,4.5,246772,0,142.9,2/1/2007,249150,46,,,,
12/1/2006,37211,Atlanta,GA,4.3,247611,-0.2,112.6,3/1/2007,250077,47,,,,
1/1/2007,37211,Atlanta,GA,4.2,248408,-0.1,-26.9,4/1/2007,250208,48,,,,
2/1/2007,37211,Atlanta,GA,4.2,249150,0,-23.4,5/1/2007,250129,49,,,,
3/1/2007,37211,Atlanta,GA,4.1,250077,-0.1,11.8,6/1/2007,249790,50,,,,
4/1/2007,37211,Atlanta,GA,4.1,250208,0,236.6,7/1/2007,249679,51,,,,
5/1/2007,37211,Atlanta,GA,4.2,250129,0.1,267,8/1/2007,249154,52,,,,
6/1/2007,37211,Atlanta,GA,4.3,249790,0.1,-54.6,9/1/2007,247874,53,,,,
7/1/2007,37211,Atlanta,GA,4.4,249679,0.1,-7.3,10/1/2007,246090,54,,,,
8/1/2007,37211,Atlanta,GA,4.5,249154,0.1,-39.5,11/1/2007,244306,55,,,,
9/1/2007,37211,Atlanta,GA,4.6,247874,0.1,133.4,12/1/2007,242620,56,,,,
10/1/2007,37211,Atlanta,GA,4.7,246090,0.1,144.9,1/1/2008,240844,57,,,,
11/1/2007,37211,Atlanta,GA,4.8,244306,0.1,-190.9,2/1/2008,237836,58,,,,
12/1/2007,37211,Atlanta,GA,4.9,242620,0.1,-96.4,3/1/2008,234410,59,,,,
1/1/2008,37211,Atlanta,GA,5,240844,0.1,-53,4/1/2008,231444,60,,,,
2/1/2008,37211,Atlanta,GA,5.1,237836,0.1,-396.4,5/1/2008,229234,61,,,,
3/1/2008,37211,Atlanta,GA,5.2,234410,0.1,49.9,6/1/2008,226951,62,,,,
4/1/2008,37211,Atlanta,GA,5.4,231444,0.2,136.2,7/1/2008,223590,63,,,,
5/1/2008,37211,Atlanta,GA,5.6,229234,0.2,-16.3,8/1/2008,220126,64,,,,
6/1/2008,37211,Atlanta,GA,5.8,226951,0.2,-228.6,9/1/2008,216639,65,,,,
7/1/2008,37211,Atlanta,GA,6,223590,0.2,-294.4,10/1/2008,213049,66,,,,
8/1/2008,37211,Atlanta,GA,6.3,220126,0.3,62.5,11/1/2008,209262,67,,,,
9/1/2008,37211,Atlanta,GA,6.8,216639,0.5,-409.4,12/1/2008,204943,68,,,,
10/1/2008,37211,Atlanta,GA,7.2,213049,0.4,-515.4,1/1/2009,200264,69,,,,
11/1/2008,37211,Atlanta,GA,7.7,209262,0.5,-216.7,2/1/2009,196096,70,,,,
12/1/2008,37211,Atlanta,GA,8.1,204943,0.4,-211.8,3/1/2009,192234,71,,,,
1/1/2009,37211,Atlanta,GA,8.5,200264,0.4,-83.9,4/1/2009,188450,72,,,,
2/1/2009,37211,Atlanta,GA,8.9,196096,0.4,-207.9,5/1/2009,183858,73,,,,
3/1/2009,37211,Atlanta,GA,9.3,192234,0.4,-49,6/1/2009,179723,74,,,,
4/1/2009,37211,Atlanta,GA,9.5,188450,0.2,179.1,7/1/2009,176827,75,,,,
5/1/2009,37211,Atlanta,GA,9.8,183858,0.3,182,8/1/2009,174823,76,,,,
6/1/2009,37211,Atlanta,GA,10,179723,0.2,18.8,9/1/2009,173555,77,,,,
7/1/2009,37211,Atlanta,GA,10.2,176827,0.2,269.9,10/1/2009,172398,78,,,,
8/1/2009,37211,Atlanta,GA,10.4,174823,0.2,156,11/1/2009,171061,79,,,,
9/1/2009,37211,Atlanta,GA,10.5,173555,0.1,88.5,12/1/2009,169465,80,,,,
10/1/2009,37211,Atlanta,GA,10.6,172398,0.1,22.7,1/1/2010,167681,81,,,,
11/1/2009,37211,Atlanta,GA,10.7,171061,0.1,129.6,2/1/2010,166274,82,,,,
12/1/2009,37211,Atlanta,GA,10.7,169465,0,174.6,3/1/2010,165322,83,,,,
1/1/2010,37211,Atlanta,GA,10.6,167681,-0.1,25.3,4/1/2010,165242,84,,,,
2/1/2010,37211,Atlanta,GA,10.5,166274,-0.1,-64.6,5/1/2010,165636,85,,,,
3/1/2010,37211,Atlanta,GA,10.4,165322,-0.1,232.9,6/1/2010,165361,86,,,,
4/1/2010,37211,Atlanta,GA,10.2,165242,-0.2,99.4,7/1/2010,163643,87,,,,
5/1/2010,37211,Atlanta,GA,10.1,165636,-0.1,-261.8,8/1/2010,161589,88,,,,
6/1/2010,37211,Atlanta,GA,10,165361,-0.1,-261.8,9/1/2010,158789,89,,,,
7/1/2010,37211,Atlanta,GA,10.1,163643,0.1,213.9,10/1/2010,156451,90,,,,
8/1/2010,37211,Atlanta,GA,10.2,161589,0.1,72.9,11/1/2010,153998,91,,,,
9/1/2010,37211,Atlanta,GA,10.3,158789,0.1,72.8,12/1/2010,152794,92,,,,
10/1/2010,37211,Atlanta,GA,10.4,156451,0.1,188.8,1/1/2011,151856,93,,,,
11/1/2010,37211,Atlanta,GA,10.4,153998,0,6.3,2/1/2011,151153,94,,,,
12/1/2010,37211,Atlanta,GA,10.4,152794,0,231.1,3/1/2011,149510,95,,,,
1/1/2011,37211,Atlanta,GA,10.3,151856,-0.1,153.4,4/1/2011,147118,96,,,,
2/1/2011,37211,Atlanta,GA,10.1,151153,-0.2,153.4,5/1/2011,144100,97,,,,
3/1/2011,37211,Atlanta,GA,10,149510,-0.1,26.1,6/1/2011,141788,98,,,,
4/1/2011,37211,Atlanta,GA,10,147118,0,193.6,7/1/2011,140223,99,,,,
5/1/2011,37211,Atlanta,GA,10,144100,0,-76.6,8/1/2011,139033,100,,,,
6/1/2011,37211,Atlanta,GA,10,141788,0,-76.6,9/1/2011,138277,101,,,,
7/1/2011,37211,Atlanta,GA,10,140223,0,-84.2,10/1/2011,137821,102,,,,
8/1/2011,37211,Atlanta,GA,10,139033,0,-224.8,11/1/2011,137699,103,,,,
9/1/2011,37211,Atlanta,GA,9.9,138277,-0.1,-328.7,12/1/2011,136960,104,,,,
10/1/2011,37211,Atlanta,GA,9.7,137821,-0.2,218.2,1/1/2012,136146,105,,,,
11/1/2011,37211,Atlanta,GA,9.6,137699,-0.1,218.2,2/1/2012,135476,106,,,,
12/1/2011,37211,Atlanta,GA,9.4,136960,-0.2,67.2,3/1/2012,135475,107,,,,
1/1/2012,37211,Atlanta,GA,9.3,136146,-0.1,147.9,4/1/2012,136145,108,,,,
2/1/2012,37211,Atlanta,GA,9.2,135476,-0.1,207,5/1/2012,137276,109,,,,
3/1/2012,37211,Atlanta,GA,9.1,135475,-0.1,147.8,6/1/2012,138465,110,,,,
4/1/2012,37211,Atlanta,GA,9.1,136145,0,-142.6,7/1/2012,139520,111,,,,
5/1/2012,37211,Atlanta,GA,9,137276,-0.1,-142.6,8/1/2012,140310,112,,,,
6/1/2012,37211,Atlanta,GA,8.9,138465,-0.1,78.5,9/1/2012,141084,113,,,,
7/1/2012,37211,Atlanta,GA,8.8,139520,-0.1,71.3,10/1/2012,141732,114,,,,
8/1/2012,37211,Atlanta,GA,8.6,140310,-0.2,71.3,11/1/2012,142724,115,,,,
9/1/2012,37211,Atlanta,GA,8.5,141084,-0.1,34.1,12/1/2012,143984,116,,,,
10/1/2012,37211,Atlanta,GA,8.4,141732,-0.1,34.1,1/1/2013,145645,117,,,,
11/1/2012,37211,Atlanta,GA,8.4,142724,0,-53.5,2/1/2013,146940,118,,,,
12/1/2012,37211,Atlanta,GA,8.3,143984,-0.1,73.1,3/1/2013,148960,119,,,,
1/1/2013,37211,Atlanta,GA,8.3,145645,0,73.1,4/1/2013,150636,120,,,,
2/1/2013,37211,Atlanta,GA,8.2,146940,-0.1,282.7,5/1/2013,152832,121,,,,
3/1/2013,37211,Atlanta,GA,8.1,148960,-0.1,189.7,6/1/2013,154492,122,,,,
4/1/2013,37211,Atlanta,GA,8.1,150636,0,119.7,7/1/2013,156759,123,,,,
5/1/2013,37211,Atlanta,GA,8,152832,-0.1,123,8/1/2013,159155,124,,,,
6/1/2013,37211,Atlanta,GA,7.9,154492,-0.1,95.7,9/1/2013,162055,125,,,,
7/1/2013,37211,Atlanta,GA,7.8,156759,-0.1,95.7,10/1/2013,164491,126,,,,
8/1/2013,37211,Atlanta,GA,7.7,159155,-0.1,-166.9,11/1/2013,166725,127,,,,
9/1/2013,37211,Atlanta,GA,7.5,162055,-0.2,166.9,12/1/2013,168681,128,,,,
10/1/2013,37211,Atlanta,GA,7.4,164491,-0.1,166.9,1/1/2014,170449,129,,,,
11/1/2013,37211,Atlanta,GA,7.2,166725,-0.2,231.3,2/1/2014,172446,130,,,,
12/1/2013,37211,Atlanta,GA,7.1,168681,-0.1,90.5,3/1/2014,173333,131,,,,
1/1/2014,37211,Atlanta,GA,7,170449,-0.1,90.5,4/1/2014,174531,132,,,,
2/1/2014,37211,Atlanta,GA,7,172446,0,-445.4,5/1/2014,175007,133,,,,
3/1/2014,37211,Atlanta,GA,7,173333,0,415.8,6/1/2014,176261,134,,,,
4/1/2014,37211,Atlanta,GA,7,174531,0,154.8,7/1/2014,177485,135,,,,
5/1/2014,37211,Atlanta,GA,7,175007,0,11.8,8/1/2014,179007,136,,,,
6/1/2014,37211,Atlanta,GA,6.9,176261,-0.1,30.7,9/1/2014,180045,137,,,,
7/1/2014,37211,Atlanta,GA,6.9,177485,0,30.7,10/1/2014,181037,138,,,,
8/1/2014,37211,Atlanta,GA,6.7,179007,-0.2,167.3,11/1/2014,181724,139,,,,
9/1/2014,37211,Atlanta,GA,6.6,180045,-0.1,62.7,12/1/2014,182914,140,,,,
10/1/2014,37211,Atlanta,GA,6.4,181037,-0.2,62.7,1/1/2015,184260,141,,,,
11/1/2014,37211,Atlanta,GA,6.3,181724,-0.1,129.8,2/1/2015,185610,142,,,,
12/1/2014,37211,Atlanta,GA,6.1,182914,-0.2,129.8,3/1/2015,187283,143,,,,
1/1/2015,37211,Atlanta,GA,6,184260,-0.1,-91.8,4/1/2015,188702,144,,,,
2/1/2015,37211,Atlanta,GA,6,185610,0,-113.7,5/1/2015,191021,145,,,,
3/1/2015,37211,Atlanta,GA,6,187283,0,233.1,6/1/2015,193077,146,,,,
4/1/2015,37211,Atlanta,GA,5.9,188702,-0.1,38.1,7/1/2015,194771,147,,,,
5/1/2015,37211,Atlanta,GA,5.9,191021,0,105.8,8/1/2015,195824,148,,,,
6/1/2015,37211,Atlanta,GA,5.8,193077,-0.1,-119.3,9/1/2015,197203,149,,,,
7/1/2015,37211,Atlanta,GA,5.7,194771,-0.1,13.8,10/1/2015,198779,150,,,,
8/1/2015,37211,Atlanta,GA,5.6,195824,-0.1,-327.7,11/1/2015,200815,151,,,,
9/1/2015,37211,Atlanta,GA,5.5,197203,-0.1,-327.7,12/1/2015,201996,152,,,,
10/1/2015,37211,Atlanta,GA,5.4,198779,-0.1,509.7,1/1/2016,203714,153,,,,
11/1/2015,37211,Atlanta,GA,5.3,200815,-0.1,42.5,2/1/2016,205523,154,,,,
12/1/2015,37211,Atlanta,GA,5.3,201996,0,42.5,3/1/2016,207865,155,,,,
1/1/2016,37211,Atlanta,GA,5.2,203714,-0.1,-259.4,4/1/2016,210414,156,,,,
2/1/2016,37211,Atlanta,GA,5.2,205523,0,-259.4,5/1/2016,212035,157,,,,
3/1/2016,37211,Atlanta,GA,5.2,207865,0,455.1,6/1/2016,213346,158,,,,
4/1/2016,37211,Atlanta,GA,5.1,210414,-0.1,106.3,7/1/2016,214244,159,,,,
5/1/2016,37211,Atlanta,GA,5.1,212035,0,38,8/1/2016,215607,160,,,,
