date,unemployment_rate,statecode,city
2019-06-01,4.9,LA,Monroe
2019-06-01,4,LA,New Orleans
2019-06-01,4.6,LA,Shreveport
2019-06-01,3.2,ME,Bangor
2019-06-01,3.1,ME,Lewiston
2019-06-01,2.6,ME,Portland
2019-06-01,3.8,MD,Baltimore
2019-06-01,3.5,MD,California
2019-06-01,5.1,MD,Cumberland
2019-06-01,3.7,MD,Hagerstown
2019-06-01,3.6,MA,Barnstable Town
2019-06-01,2.7,MA,Boston
2019-06-01,3.4,MA,Leominster
2019-06-01,4.4,MA,New Bedford
2019-06-01,3.7,MA,Pittsfield
2019-06-01,3.6,MA,Springfield
2019-06-01,3.3,MA,Worcester
2019-06-01,3,MI,Ann Arbor
2019-06-01,4.1,MI,Battle Creek
2019-06-01,4.5,MI,Bay City
2019-06-01,4.4,MI,Detroit
2019-06-01,5,MI,Flint
2019-06-01,2.8,MI,Grand Rapids
2019-06-01,3.7,MI,Jackson
2019-06-01,3.5,MI,Kalamazoo
2019-06-01,3.3,MI,Lansing
2019-06-01,3.7,MI,Midland
2019-06-01,4.1,MI,Monroe
2019-06-01,4.2,MI,Muskegon
2019-06-01,4.1,MI,Niles
2019-06-01,4.7,MI,Saginaw
2019-06-01,3.9,MN,Duluth
2019-06-01,2.8,MN,Mankato
2019-06-01,3,MN,Minneapolis
2019-06-01,2.8,MN,Rochester
2019-06-01,3.4,MN,St. Cloud
2019-06-01,5,MS,Gulfport
2019-06-01,4.3,MS,Hattiesburg
2019-06-01,4.4,MS,Jackson
2019-06-01,3.1,MO,Cape Girardeau
2019-06-01,2.4,MO,Columbia
2019-06-01,2.8,MO,Jefferson City
2019-06-01,3,MO,Joplin
2019-06-01,3.3,MO,Kansas City
2019-06-01,3.1,MO,St. Joseph
2019-06-01,3.4,MO,St. Louis
2019-06-01,2.8,MO,Springfield
2019-06-01,3.2,MT,Billings
2019-06-01,3.4,MT,Great Falls
2019-06-01,3.2,MT,Missoula
2019-06-01,3.2,NE,Grand Island
2019-06-01,2.8,NE,Lincoln
2019-06-01,3,NE,Omaha
2019-06-01,4,NV,Carson City
2019-06-01,4.2,NV,Las Vegas
2019-06-01,3.2,NV,Reno
2019-06-01,2.3,NH,Dover
2019-06-01,2.3,NH,Manchester
2019-06-01,2.2,NH,Portsmouth
2019-06-01,4.8,NJ,Atlantic City
2019-06-01,6.9,NJ,Ocean City
2019-06-01,3.1,NJ,Trenton
2019-06-01,5.2,NJ,Vineland
2019-06-01,4.7,NM,Albuquerque
2019-06-01,5.6,NM,Farmington
2019-06-01,5.6,NM,Las Cruces
2019-06-01,4.1,NM,Santa Fe
2019-06-01,3.4,NY,Albany
2019-06-01,4.2,NY,Binghamton
2019-06-01,4,NY,Buffalo
2019-06-01,3.9,NY,Elmira
2019-06-01,4,NY,Glens Falls
2019-06-01,3.3,NY,Ithaca
2019-06-01,3.4,NY,Kingston
2019-06-01,3.7,NY,New York
2019-06-01,3.8,NY,Rochester
2019-06-01,3.9,NY,Syracuse
2019-06-01,4.1,NY,Utica
2019-06-01,5,NY,Watertown
2019-06-01,3.3,NC,Asheville
2019-06-01,4,NC,Burlington
2019-06-01,3.8,NC,Charlotte
2019-06-01,3.7,NC,Durham
2019-06-01,5.4,NC,Fayetteville
2019-06-01,4.4,NC,Goldsboro
2019-06-01,4.3,NC,Greensboro
2019-06-01,4.4,NC,Greenville
2019-06-01,3.9,NC,Hickory
2019-06-01,4.9,NC,Jacksonville
2019-06-01,4.4,NC,New Bern
2019-06-01,3.6,NC,Raleigh
2019-06-01,5.4,NC,Rocky Mount
2019-06-01,3.9,NC,Wilmington
2019-06-01,3.9,NC,Winston
2019-06-01,2.6,ND,Bismarck
2019-06-01,2.4,ND,Fargo
2019-06-01,2.7,ND,Grand Forks
2019-06-01,4.1,OH,Akron
2019-06-01,4.3,OH,Canton
2019-06-01,3.5,OH,Cincinnati
2019-06-01,4,OH,Cleveland
2019-06-01,3.3,OH,Columbus
2019-06-01,3.8,OH,Dayton
2019-06-01,3.8,OH,Lima
2019-06-01,4.2,OH,Mansfield
2019-06-01,4,OH,Springfield
2019-06-01,4.4,OH,Toledo
2019-06-01,5.3,WV,Weirton
2019-06-01,5.5,OH,Youngstown
2019-06-01,2.9,OK,Enid
2019-06-01,3.5,OK,Lawton
2019-06-01,2.9,OK,Oklahoma City
2019-06-01,3.2,OK,Tulsa
2019-06-01,4.6,OR,Albany
2019-06-01,4.2,OR,Bend
2019-06-01,3.2,OR,Corvallis
2019-06-01,4.3,OR,Eugene
2019-06-01,5.2,OR,Grants Pass
2019-06-01,4.7,OR,Medford
2019-06-01,3.7,OR,Portland
2019-06-01,4.2,OR,Salem
2019-06-01,3.9,PA,Allentown
2019-06-01,3.7,PA,Altoona
2019-06-01,4,PA,Bloomsburg
2019-06-01,3.2,PA,Chambersburg
2019-06-01,4.6,PA,East Stroudsburg
2019-06-01,3.9,PA,Erie
2019-06-01,2.8,PA,Gettysburg
2019-06-01,3.2,PA,Harrisburg
2019-06-01,4.5,PA,Johnstown
2019-06-01,3,PA,Lancaster
2019-06-01,3.3,PA,Lebanon
2019-06-01,3.6,PA,Philadelphia
2019-06-01,3.8,PA,Pittsburgh
2019-06-01,3.7,PA,Reading
2019-06-01,4.6,PA,Scranton
2019-06-01,2.9,PA,State College
2019-06-01,4.1,PA,Williamsport
2019-06-01,3.3,PA,York
2019-06-01,3.6,RI,Providence
2019-06-01,2.9,SC,Charleston
2019-06-01,3.3,SC,Columbia
2019-06-01,3.8,SC,Florence
2019-06-01,3.1,SC,Greenville
2019-06-01,3.2,SC,Hilton Head Island
2019-06-01,4.4,SC,Myrtle Beach
2019-06-01,3.2,SC,Spartanburg
2019-06-01,4,SC,Sumter
2019-06-01,3.1,SD,Rapid City
2019-06-01,2.4,SD,Sioux Falls
2019-06-01,3.3,TN,Chattanooga
2019-06-01,4,TN,Clarksville
2019-06-01,3.5,TN,Cleveland
2019-06-01,3.4,TN,Jackson
2019-06-01,3.7,TN,Johnson City
2019-06-01,3.6,TN,Kingsport
2019-06-01,3.1,TN,Knoxville
2019-06-01,4,TN,Memphis
2019-06-01,3.7,TN,Morristown
2019-06-01,2.6,TN,Nashville
2019-06-01,3,TX,Abilene
2019-06-01,2.5,TX,Amarillo
2019-06-01,2.7,TX,Austin
2019-06-01,5.3,TX,Beaumont
2019-06-01,5.4,TX,Brownsville
2019-06-01,2.7,TX,College Station
2019-06-01,4.3,TX,Corpus Christi
2019-06-01,3.2,TX,Dallas
2019-06-01,3.8,TX,El Paso
2019-06-01,3.7,TX,Houston
2019-06-01,3.7,TX,Killeen
2019-06-01,3.6,TX,Laredo
2019-06-01,3.7,TX,Longview
2019-06-01,2.8,TX,Lubbock
2019-06-01,5.9,TX,McAllen
2019-06-01,1.9,TX,Midland
2019-06-01,2.4,TX,Odessa
2019-06-01,2.9,TX,San Angelo
2019-06-01,3,TX,San Antonio
2019-06-01,2.9,TX,Sherman
2019-06-01,4.4,TX,Texarkana
2019-06-01,3.3,TX,Tyler
2019-06-01,3.3,TX,Victoria
2019-06-01,3.3,TX,Waco
2019-06-01,3.1,TX,Wichita Falls
2019-06-01,2.4,UT,Logan
2019-06-01,2.9,UT,Ogden
2019-06-01,2.6,UT,Provo
2019-06-01,3.1,UT,St. George
2019-06-01,2.8,UT,Salt Lake City
2019-06-01,1.7,VT,Burlington
2019-06-01,3,VA,Blacksburg
2019-06-01,2.7,VA,Charlottesville
2019-06-01,2.8,VA,Harrisonburg
2019-06-01,3.3,VA,Lynchburg
2019-06-01,3,VA,Richmond
2019-06-01,2.8,VA,Roanoke
2019-06-01,2.6,VA,Staunton
2019-06-01,3.2,VA,Virginia Beach
2019-06-01,2.8,VA,Winchester
2019-06-01,5.1,WA,Bellingham
2019-06-01,4.9,WA,Bremerton
2019-06-01,5.8,WA,Kennewick
2019-06-01,6.4,WA,Longview
2019-06-01,5.6,WA,Mount Vernon
2019-06-01,5,WA,Olympia
2019-06-01,3.7,WA,Seattle
2019-06-01,5.7,WA,Spokane
2019-06-01,5.1,WA,Walla Walla
2019-06-01,5.1,WA,Wenatchee
2019-06-01,7.4,WA,Yakima
2019-06-01,4.9,WV,Beckley
2019-06-01,4.6,WV,Charleston
2019-06-01,4.9,WV,Huntington
2019-06-01,3.9,WV,Morgantown
2019-06-01,5.1,WV,Parkersburg
2019-06-01,4.8,WV,Wheeling
2019-06-01,2.5,WI,Appleton
2019-06-01,2.8,WI,Eau Claire
2019-06-01,2.4,WI,Fond du Lac
2019-06-01,2.6,WI,Green Bay
