date,city,statecode,dow,sp500,nasdaq,unemployment,housing
8/1/2011,Shreveport,LA,11613.5,1218.89,2744.61,7.4,107617
9/1/2011,Shreveport,LA,10913.4,1131.42,2546.04,7.4,107802
11/1/2011,Shreveport,LA,12045.7,1246.96,2606.96,7.5,108697
12/1/2011,Shreveport,LA,12217.6,1257.6,2626.2,7.5,108973
2/1/2012,Shreveport,LA,12952.1,1365.68,2848.27,7.5,109565
3/1/2012,Shreveport,LA,13212,1408.47,2988.97,7.5,109582
5/1/2012,Shreveport,LA,12393.5,1310.33,3050.44,7.5,109264
6/1/2012,Shreveport,LA,12880.1,1362.16,2747.48,7.4,109421
8/1/2012,Shreveport,LA,13090.8,1406.58,2920.21,7.2,109422
10/1/2012,Shreveport,LA,13096.5,1412.16,3113.53,7.2,108672
11/1/2012,Shreveport,LA,13025.6,1416.18,3020.06,7.4,107998
2/1/2013,Shreveport,LA,14054.5,1514.68,3179.1,8,106735
3/1/2013,Shreveport,LA,14578.5,1569.19,3169.74,8,106804
4/1/2013,Shreveport,LA,14839.8,1597.57,3239.17,8,106868
5/1/2013,Shreveport,LA,15115.6,1630.74,3299.13,7.8,107263
7/1/2013,Shreveport,LA,15499.5,1685.73,3434.49,7.5,107777
8/1/2013,Shreveport,LA,14810.3,1632.97,3675.74,7.4,107517
10/1/2013,Shreveport,LA,15545.8,1756.54,3817.98,7,106901
11/1/2013,Shreveport,LA,16086.4,1805.81,3922.04,6.7,106764
4/1/2014,Shreveport,LA,16580.8,1883.95,4268.04,6.6,106093
5/1/2014,Shreveport,LA,16717.2,1923.57,4127.45,6.8,105031
7/1/2014,Shreveport,LA,16563.3,1930.67,4458.65,7.3,102515
8/1/2014,Shreveport,LA,17098.4,2003.37,4352.64,7.5,102519
10/1/2014,Shreveport,LA,17390.5,2018.05,4422.09,7.7,102268
12/1/2014,Shreveport,LA,17823.1,2058.9,4727.35,7.6,101641
4/1/2015,Shreveport,LA,17840.5,2085.51,4880.23,7.1,99597
5/1/2015,Shreveport,LA,18010.7,2107.39,5005.39,7,99907
6/1/2015,Shreveport,LA,17619.5,2063.11,5082.93,6.9,100405
7/1/2015,Shreveport,LA,17689.9,2103.84,5013.12,6.8,100694
9/1/2015,Shreveport,LA,16284.7,1920.03,4636.1,6.6,100076
10/1/2015,Shreveport,LA,17663.5,2079.36,4627.08,6.6,99986
12/1/2015,Shreveport,LA,17425,2043.94,5156.31,6.5,100643
2/1/2016,Shreveport,LA,16516.5,1932.23,4620.37,6.4,100661
3/1/2016,Shreveport,LA,17685.1,2059.74,4689.6,6.4,100433
4/1/2016,Shreveport,LA,17773.6,2065.3,4914.54,6.4,100329
6/1/2016,Shreveport,LA,17930,2098.86,4952.25,6.4,100673
7/1/2016,Shreveport,LA,18432.2,2173.6,4862.57,6.5,101579
8/1/2016,Shreveport,LA,18400.9,2170.95,5184.2,6.5,102572
9/1/2016,Shreveport,LA,18308.2,2168.27,5227.21,6.5,103410
11/1/2016,Shreveport,LA,19123.6,2198.81,5153.58,6.3,103932
12/1/2016,Shreveport,LA,19762.6,2238.83,5251.11,6.2,103819
2/1/2017,Shreveport,LA,20812.2,2363.64,5642.65,6,104017
3/1/2017,Shreveport,LA,20663.2,2362.72,5904.03,5.9,104371
5/1/2017,Shreveport,LA,21008.7,2411.8,6091.6,5.7,104691
6/1/2017,Shreveport,LA,21349.6,2423.41,6246.83,5.5,104323
8/1/2017,Shreveport,LA,21948.1,2471.65,6362.94,5.2,102132
9/1/2017,Shreveport,LA,22405.1,2519.36,6435.33,5.1,101266
11/1/2017,Shreveport,LA,24272.3,2584.84,6716.53,4.9,100833
12/1/2017,Shreveport,LA,24719.2,2673.61,6847.59,4.9,101090
2/1/2018,Shreveport,LA,25029.2,2713.83,7385.86,5,102741
3/1/2018,Shreveport,LA,24103.1,2640.87,7180.56,5.1,103294
5/1/2018,Shreveport,LA,24415.8,2705.27,7130.7,5.3,103294
6/1/2018,Shreveport,LA,24271.4,2718.37,7554.33,5.4,103455
8/1/2018,Shreveport,LA,25964.8,2901.52,7707.29,5.2,104335
10/1/2018,Shreveport,LA,25115.8,2711.74,8037.3,5.2,105229
11/1/2018,Shreveport,LA,25538.5,2760.17,7434.06,5.2,105213
2/1/2019,Shreveport,LA,25916,2784.49,7263.87,5,103138
3/1/2019,Shreveport,LA,25928.7,2834.4,7595.35,4.9,102291
4/1/2019,Shreveport,LA,26592.9,2945.83,7828.91,4.7,101892
5/1/2019,Shreveport,LA,24815,2752.06,8049.64,4.6,101826
7/1/2019,Shreveport,LA,26864.3,2980.38,8091.16,4.7,101669
8/1/2019,Shreveport,LA,26403.3,2926.46,8111.12,4.7,101589
10/1/2019,Shreveport,LA,27046.2,3037.56,7908.68,5,101453
11/1/2019,Shreveport,LA,28051.4,3140.98,8386.4,5.2,101640
4/1/2003,Spokane,WA,8480.09,916.92,1348.3,7.8,123464
5/1/2003,Spokane,WA,8850.26,963.59,1472.56,7.9,123963
7/1/2003,Spokane,WA,9233.8,990.31,1640.13,8.1,124762
8/1/2003,Spokane,WA,9415.82,1008.01,1715.62,8.1,125302
10/1/2003,Spokane,WA,9801.12,1050.71,1832.25,7.9,126937
12/1/2003,Spokane,WA,10453.9,1111.92,1989.82,7.6,128855
3/1/2004,Spokane,WA,10357.7,1126.21,2057.8,7.2,131497
4/1/2004,Spokane,WA,10225.6,1107.3,2015.01,7.1,132278
6/1/2004,Spokane,WA,10435.5,1140.84,1990.77,6.8,134092
7/1/2004,Spokane,WA,10139.7,1101.72,2015.55,6.7,135179
9/1/2004,Spokane,WA,10080.3,1114.58,1850.41,6.6,136703
10/1/2004,Spokane,WA,10027.5,1130.2,1942.2,6.5,137628
11/1/2004,Spokane,WA,10428,1173.82,1979.87,6.5,138710
12/1/2004,Spokane,WA,10783,1211.92,2138.23,6.4,140333
2/1/2005,Spokane,WA,10766.2,1203.6,2068.7,6.3,143754
3/1/2005,Spokane,WA,10503.8,1180.59,2071.25,6.2,145022
4/1/2005,Spokane,WA,10192.5,1156.85,1984.81,6.2,146327
6/1/2005,Spokane,WA,10275,1191.33,2087.86,6.1,150584
7/1/2005,Spokane,WA,10640.9,1234.18,2057.37,6.1,153179
8/1/2005,Spokane,WA,10481.6,1220.33,2195.38,6.1,156389
9/1/2005,Spokane,WA,10568.7,1228.81,2147.9,6.1,159179
11/1/2005,Spokane,WA,10805.9,1249.48,2114.05,6,163348
12/1/2005,Spokane,WA,10717.5,1248.29,2267.17,5.9,165192
2/1/2006,Spokane,WA,10993.4,1280.66,2310.56,5.7,168316
3/1/2006,Spokane,WA,11109.3,1294.87,2314.64,5.7,170851
5/1/2006,Spokane,WA,11168.3,1270.09,2304.79,5.7,176358
6/1/2006,Spokane,WA,11150.2,1270.2,2219.86,5.7,177594
8/1/2006,Spokane,WA,11381.2,1303.82,2061.99,5.7,180450
9/1/2006,Spokane,WA,11679.1,1335.85,2193.16,5.6,182469
11/1/2006,Spokane,WA,12221.9,1400.63,2334.35,5.6,186262
12/1/2006,Spokane,WA,12463.2,1418.3,2413.21,5.6,187275
2/1/2007,Spokane,WA,12268.6,1406.82,2468.38,5.5,190098
3/1/2007,Spokane,WA,12354.3,1420.86,2404.21,5.5,191261
5/1/2007,Spokane,WA,13627.6,1530.62,2531.53,5.4,192419
6/1/2007,Spokane,WA,13408.6,1503.35,2613.92,5.4,193513
8/1/2007,Spokane,WA,13357.7,1473.99,2553.87,5.5,195291
10/1/2007,Spokane,WA,13930,1549.38,2740.99,5.7,195621
11/1/2007,Spokane,WA,13371.7,1481.14,2794.83,5.7,195742
2/1/2008,Spokane,WA,12266.4,1330.63,2413.36,5.9,193153
4/1/2008,Spokane,WA,12820.1,1385.59,2362.75,6,191856
5/1/2008,Spokane,WA,12638.3,1400.38,2480.71,6,191129
7/1/2008,Spokane,WA,11378,1267.38,2304.97,6.1,188862
8/1/2008,Spokane,WA,11544,1282.83,2310.96,6.1,187100
10/1/2008,Spokane,WA,9325.01,968.75,2069.4,6.5,182561
12/1/2008,Spokane,WA,8776.39,903.25,1398.07,7.2,179347
4/1/2009,Spokane,WA,8168.12,872.81,1551.6,9.1,175615
5/1/2009,Spokane,WA,8500.33,919.14,1719.2,9.4,174458
6/1/2009,Spokane,WA,8447,919.32,1828.68,9.8,173708
7/1/2009,Spokane,WA,9171.61,987.48,1845.72,10.1,173042
9/1/2009,Spokane,WA,9712.28,1057.08,1968.89,10.6,173746
10/1/2009,Spokane,WA,9712.73,1036.19,2057.48,10.8,174438
12/1/2009,Spokane,WA,10428,1115.1,2175.81,10.8,173983
2/1/2010,Spokane,WA,10325.3,1104.49,2171.2,10.7,171044
3/1/2010,Spokane,WA,10856.6,1169.43,2273.57,10.6,169567
4/1/2010,Spokane,WA,11008.6,1186.69,2402.58,10.6,169772
6/1/2010,Spokane,WA,9774.02,1030.71,2222.33,10.4,169774
7/1/2010,Spokane,WA,10465.9,1101.6,2101.36,10.3,167814
9/1/2010,Spokane,WA,10788,1141.2,2176.84,10.2,162337
10/1/2010,Spokane,WA,11118.5,1183.26,2370.75,10.2,160581
11/1/2010,Spokane,WA,11006,1180.55,2504.84,10.1,159711
12/1/2010,Spokane,WA,11577.5,1257.64,2549.43,10.1,158811
2/1/2011,Spokane,WA,12226.3,1327.22,2751.19,9.9,157907
3/1/2011,Spokane,WA,12319.7,1325.83,2737.41,9.9,157602
4/1/2011,Spokane,WA,12810.5,1363.61,2789.6,10,155669
6/1/2011,Spokane,WA,12414.3,1320.64,2769.19,10.1,150713
7/1/2011,Spokane,WA,12143.2,1292.28,2816.03,10.1,150036
8/1/2011,Spokane,WA,11613.5,1218.89,2744.61,10.1,149890
9/1/2011,Spokane,WA,10913.4,1131.42,2546.04,10,149968
11/1/2011,Spokane,WA,12045.7,1246.96,2606.96,9.7,148243
12/1/2011,Spokane,WA,12217.6,1257.6,2626.2,9.6,147186
2/1/2012,Spokane,WA,12952.1,1365.68,2848.27,9.4,147433
3/1/2012,Spokane,WA,13212,1408.47,2988.97,9.5,147855
5/1/2012,Spokane,WA,12393.5,1310.33,3050.44,9.6,148257
6/1/2012,Spokane,WA,12880.1,1362.16,2747.48,9.6,148776
8/1/2012,Spokane,WA,13090.8,1406.58,2920.21,9.4,149216
10/1/2012,Spokane,WA,13096.5,1412.16,3113.53,9.1,149943
11/1/2012,Spokane,WA,13025.6,1416.18,3020.06,9,150978
2/1/2013,Spokane,WA,14054.5,1514.68,3179.1,8.8,151721
3/1/2013,Spokane,WA,14578.5,1569.19,3169.74,8.7,150634
4/1/2013,Spokane,WA,14839.8,1597.57,3239.17,8.7,150927
5/1/2013,Spokane,WA,15115.6,1630.74,3299.13,8.6,151535
7/1/2013,Spokane,WA,15499.5,1685.73,3434.49,8.4,152106
8/1/2013,Spokane,WA,14810.3,1632.97,3675.74,8.3,152127
10/1/2013,Spokane,WA,15545.8,1756.54,3817.98,8.1,151311
11/1/2013,Spokane,WA,16086.4,1805.81,3922.04,7.9,150437
4/1/2014,Spokane,WA,16580.8,1883.95,4268.04,7.2,152973
5/1/2014,Spokane,WA,16717.2,1923.57,4127.45,7.1,153477
7/1/2014,Spokane,WA,16563.3,1930.67,4458.65,7.1,154237
8/1/2014,Spokane,WA,17098.4,2003.37,4352.64,7.1,154795
10/1/2014,Spokane,WA,17390.5,2018.05,4422.09,7.2,157232
12/1/2014,Spokane,WA,17823.1,2058.9,4727.35,7.1,158523
4/1/2015,Spokane,WA,17840.5,2085.51,4880.23,6.9,156904
5/1/2015,Spokane,WA,18010.7,2107.39,5005.39,6.8,157883
6/1/2015,Spokane,WA,17619.5,2063.11,5082.93,6.8,159183
7/1/2015,Spokane,WA,17689.9,2103.84,5013.12,6.8,160423
9/1/2015,Spokane,WA,16284.7,1920.03,4636.1,6.7,162337
10/1/2015,Spokane,WA,17663.5,2079.36,4627.08,6.7,163221
12/1/2015,Spokane,WA,17425,2043.94,5156.31,6.6,165167
2/1/2016,Spokane,WA,16516.5,1932.23,4620.37,6.5,169586
3/1/2016,Spokane,WA,17685.1,2059.74,4689.6,6.4,171512
4/1/2016,Spokane,WA,17773.6,2065.3,4914.54,6.4,173314
6/1/2016,Spokane,WA,17930,2098.86,4952.25,6.4,173787
7/1/2016,Spokane,WA,18432.2,2173.6,4862.57,6.3,174441
8/1/2016,Spokane,WA,18400.9,2170.95,5184.2,6.3,175688
9/1/2016,Spokane,WA,18308.2,2168.27,5227.21,6.2,176920
11/1/2016,Spokane,WA,19123.6,2198.81,5153.58,6,180872
12/1/2016,Spokane,WA,19762.6,2238.83,5251.11,5.9,183175
2/1/2017,Spokane,WA,20812.2,2363.64,5642.65,5.7,185728
3/1/2017,Spokane,WA,20663.2,2362.72,5904.03,5.7,187115
5/1/2017,Spokane,WA,21008.7,2411.8,6091.6,5.6,190015
6/1/2017,Spokane,WA,21349.6,2423.41,6246.83,5.5,191949
8/1/2017,Spokane,WA,21948.1,2471.65,6362.94,5.4,195535
9/1/2017,Spokane,WA,22405.1,2519.36,6435.33,5.4,197679
11/1/2017,Spokane,WA,24272.3,2584.84,6716.53,5.4,200970
12/1/2017,Spokane,WA,24719.2,2673.61,6847.59,5.5,202543
2/1/2018,Spokane,WA,25029.2,2713.83,7385.86,5.5,206992
3/1/2018,Spokane,WA,24103.1,2640.87,7180.56,5.5,208960
5/1/2018,Spokane,WA,24415.8,2705.27,7130.7,5.3,213121
6/1/2018,Spokane,WA,24271.4,2718.37,7554.33,5.3,214668
8/1/2018,Spokane,WA,25964.8,2901.52,7707.29,5.3,219729
10/1/2018,Spokane,WA,25115.8,2711.74,8037.3,5.3,223617
11/1/2018,Spokane,WA,25538.5,2760.17,7434.06,5.4,226103
2/1/2019,Spokane,WA,25916,2784.49,7263.87,5.4,231558
3/1/2019,Spokane,WA,25928.7,2834.4,7595.35,5.5,233160
4/1/2019,Spokane,WA,26592.9,2945.83,7828.91,5.6,235594
5/1/2019,Spokane,WA,24815,2752.06,8049.64,5.6,237701
7/1/2019,Spokane,WA,26864.3,2980.38,8091.16,5.8,242019
8/1/2019,Spokane,WA,26403.3,2926.46,8111.12,5.9,243863
10/1/2019,Spokane,WA,27046.2,3037.56,7908.68,5.8,248516
11/1/2019,Spokane,WA,28051.4,3140.98,8386.4,5.8,250658
4/1/2003,Springfield,MA,8480.09,916.92,1348.3,5.7,121028
5/1/2003,Springfield,MA,8850.26,963.59,1472.56,5.7,121952
7/1/2003,Springfield,MA,9233.8,990.31,1640.13,5.8,125254
8/1/2003,Springfield,MA,9415.82,1008.01,1715.62,5.8,126643
10/1/2003,Springfield,MA,9801.12,1050.71,1832.25,5.8,128423
12/1/2003,Springfield,MA,10453.9,1111.92,1989.82,5.7,130654
3/1/2004,Springfield,MA,10357.7,1126.21,2057.8,5.6,134097
4/1/2004,Springfield,MA,10225.6,1107.3,2015.01,5.5,135402
6/1/2004,Springfield,MA,10435.5,1140.84,1990.77,5.5,137746
7/1/2004,Springfield,MA,10139.7,1101.72,2015.55,5.4,138767
9/1/2004,Springfield,MA,10080.3,1114.58,1850.41,5.3,141401
10/1/2004,Springfield,MA,10027.5,1130.2,1942.2,5.2,142692
11/1/2004,Springfield,MA,10428,1173.82,1979.87,5.1,143696
12/1/2004,Springfield,MA,10783,1211.92,2138.23,5.1,144540
2/1/2005,Springfield,MA,10766.2,1203.6,2068.7,5.1,147184
3/1/2005,Springfield,MA,10503.8,1180.59,2071.25,5.2,148732
4/1/2005,Springfield,MA,10192.5,1156.85,1984.81,5.2,149993
6/1/2005,Springfield,MA,10275,1191.33,2087.86,5.2,152753
7/1/2005,Springfield,MA,10640.9,1234.18,2057.37,5.2,154143
8/1/2005,Springfield,MA,10481.6,1220.33,2195.38,5.2,155721
9/1/2005,Springfield,MA,10568.7,1228.81,2147.9,5.2,156980
11/1/2005,Springfield,MA,10805.9,1249.48,2114.05,5.3,160553
12/1/2005,Springfield,MA,10717.5,1248.29,2267.17,5.3,162043
2/1/2006,Springfield,MA,10993.4,1280.66,2310.56,5.3,163235
3/1/2006,Springfield,MA,11109.3,1294.87,2314.64,5.3,163733
5/1/2006,Springfield,MA,11168.3,1270.09,2304.79,5.3,165485
6/1/2006,Springfield,MA,11150.2,1270.2,2219.86,5.3,165983
8/1/2006,Springfield,MA,11381.2,1303.82,2061.99,5.3,166230
9/1/2006,Springfield,MA,11679.1,1335.85,2193.16,5.3,166581
11/1/2006,Springfield,MA,12221.9,1400.63,2334.35,5.2,166621
12/1/2006,Springfield,MA,12463.2,1418.3,2413.21,5.2,166219
2/1/2007,Springfield,MA,12268.6,1406.82,2468.38,5.1,166345
3/1/2007,Springfield,MA,12354.3,1420.86,2404.21,5.1,167066
5/1/2007,Springfield,MA,13627.6,1530.62,2531.53,5,167836
6/1/2007,Springfield,MA,13408.6,1503.35,2613.92,5,167141
8/1/2007,Springfield,MA,13357.7,1473.99,2553.87,5,165211
10/1/2007,Springfield,MA,13930,1549.38,2740.99,5,164236
11/1/2007,Springfield,MA,13371.7,1481.14,2794.83,5,163621
2/1/2008,Springfield,MA,12266.4,1330.63,2413.36,5.2,163140
4/1/2008,Springfield,MA,12820.1,1385.59,2362.75,5.4,160206
5/1/2008,Springfield,MA,12638.3,1400.38,2480.71,5.6,158680
7/1/2008,Springfield,MA,11378,1267.38,2304.97,6,157099
8/1/2008,Springfield,MA,11544,1282.83,2310.96,6.2,156362
10/1/2008,Springfield,MA,9325.01,968.75,2069.4,6.6,152946
12/1/2008,Springfield,MA,8776.39,903.25,1398.07,7.1,149453
4/1/2009,Springfield,MA,8168.12,872.81,1551.6,7.9,143683
5/1/2009,Springfield,MA,8500.33,919.14,1719.2,8.1,142916
6/1/2009,Springfield,MA,8447,919.32,1828.68,8.3,142528
7/1/2009,Springfield,MA,9171.61,987.48,1845.72,8.5,142018
9/1/2009,Springfield,MA,9712.28,1057.08,1968.89,8.9,142547
10/1/2009,Springfield,MA,9712.73,1036.19,2057.48,9,143149
12/1/2009,Springfield,MA,10428,1115.1,2175.81,9.3,144533
2/1/2010,Springfield,MA,10325.3,1104.49,2171.2,9.5,145462
3/1/2010,Springfield,MA,10856.6,1169.43,2273.57,9.5,146009
4/1/2010,Springfield,MA,11008.6,1186.69,2402.58,9.4,146406
6/1/2010,Springfield,MA,9774.02,1030.71,2222.33,9.2,146605
7/1/2010,Springfield,MA,10465.9,1101.6,2101.36,9.1,146179
9/1/2010,Springfield,MA,10788,1141.2,2176.84,9,144414
10/1/2010,Springfield,MA,11118.5,1183.26,2370.75,9,143651
11/1/2010,Springfield,MA,11006,1180.55,2504.84,8.9,142487
12/1/2010,Springfield,MA,11577.5,1257.64,2549.43,8.9,141099
2/1/2011,Springfield,MA,12226.3,1327.22,2751.19,8.8,138956
3/1/2011,Springfield,MA,12319.7,1325.83,2737.41,8.7,138076
4/1/2011,Springfield,MA,12810.5,1363.61,2789.6,8.6,136905
6/1/2011,Springfield,MA,12414.3,1320.64,2769.19,8.4,134486
7/1/2011,Springfield,MA,12143.2,1292.28,2816.03,8.3,133471
8/1/2011,Springfield,MA,11613.5,1218.89,2744.61,8.2,132369
9/1/2011,Springfield,MA,10913.4,1131.42,2546.04,8.1,131180
11/1/2011,Springfield,MA,12045.7,1246.96,2606.96,7.9,129086
12/1/2011,Springfield,MA,12217.6,1257.6,2626.2,7.8,128824
2/1/2012,Springfield,MA,12952.1,1365.68,2848.27,7.7,127413
3/1/2012,Springfield,MA,13212,1408.47,2988.97,7.6,126394
5/1/2012,Springfield,MA,12393.5,1310.33,3050.44,7.6,125393
6/1/2012,Springfield,MA,12880.1,1362.16,2747.48,7.7,125162
8/1/2012,Springfield,MA,13090.8,1406.58,2920.21,7.8,125577
10/1/2012,Springfield,MA,13096.5,1412.16,3113.53,7.8,126787
11/1/2012,Springfield,MA,13025.6,1416.18,3020.06,7.8,126902
2/1/2013,Springfield,MA,14054.5,1514.68,3179.1,7.9,127622
3/1/2013,Springfield,MA,14578.5,1569.19,3169.74,7.9,128222
4/1/2013,Springfield,MA,14839.8,1597.57,3239.17,8,128607
5/1/2013,Springfield,MA,15115.6,1630.74,3299.13,8,128830
7/1/2013,Springfield,MA,15499.5,1685.73,3434.49,7.9,129699
8/1/2013,Springfield,MA,14810.3,1632.97,3675.74,7.8,129878
10/1/2013,Springfield,MA,15545.8,1756.54,3817.98,7.6,129817
11/1/2013,Springfield,MA,16086.4,1805.81,3922.04,7.5,130047
4/1/2014,Springfield,MA,16580.8,1883.95,4268.04,6.9,130273
5/1/2014,Springfield,MA,16717.2,1923.57,4127.45,6.9,130793
7/1/2014,Springfield,MA,16563.3,1930.67,4458.65,6.7,130484
8/1/2014,Springfield,MA,17098.4,2003.37,4352.64,6.7,130295
10/1/2014,Springfield,MA,17390.5,2018.05,4422.09,6.5,130757
12/1/2014,Springfield,MA,17823.1,2058.9,4727.35,6.3,131540
4/1/2015,Springfield,MA,17840.5,2085.51,4880.23,5.9,133092
5/1/2015,Springfield,MA,18010.7,2107.39,5005.39,5.8,133116
6/1/2015,Springfield,MA,17619.5,2063.11,5082.93,5.8,133546
7/1/2015,Springfield,MA,17689.9,2103.84,5013.12,5.7,133833
9/1/2015,Springfield,MA,16284.7,1920.03,4636.1,5.6,134042
10/1/2015,Springfield,MA,17663.5,2079.36,4627.08,5.5,134304
12/1/2015,Springfield,MA,17425,2043.94,5156.31,5.3,134479
2/1/2016,Springfield,MA,16516.5,1932.23,4620.37,5.1,135286
3/1/2016,Springfield,MA,17685.1,2059.74,4689.6,5,135839
4/1/2016,Springfield,MA,17773.6,2065.3,4914.54,4.9,136665
6/1/2016,Springfield,MA,17930,2098.86,4952.25,4.8,137788
7/1/2016,Springfield,MA,18432.2,2173.6,4862.57,4.7,138573
8/1/2016,Springfield,MA,18400.9,2170.95,5184.2,4.6,139711
9/1/2016,Springfield,MA,18308.2,2168.27,5227.21,4.6,140901
11/1/2016,Springfield,MA,19123.6,2198.81,5153.58,4.6,142385
12/1/2016,Springfield,MA,19762.6,2238.83,5251.11,4.7,142930
2/1/2017,Springfield,MA,20812.2,2363.64,5642.65,4.7,143845
3/1/2017,Springfield,MA,20663.2,2362.72,5904.03,4.7,144350
5/1/2017,Springfield,MA,21008.7,2411.8,6091.6,4.7,146656
6/1/2017,Springfield,MA,21349.6,2423.41,6246.83,4.6,147723
8/1/2017,Springfield,MA,21948.1,2471.65,6362.94,4.6,149034
9/1/2017,Springfield,MA,22405.1,2519.36,6435.33,4.5,150228
11/1/2017,Springfield,MA,24272.3,2584.84,6716.53,4.4,153255
12/1/2017,Springfield,MA,24719.2,2673.61,6847.59,4.4,154651
2/1/2018,Springfield,MA,25029.2,2713.83,7385.86,4.4,157533
3/1/2018,Springfield,MA,24103.1,2640.87,7180.56,4.3,158386
5/1/2018,Springfield,MA,24415.8,2705.27,7130.7,4.3,157777
6/1/2018,Springfield,MA,24271.4,2718.37,7554.33,4.2,158340
8/1/2018,Springfield,MA,25964.8,2901.52,7707.29,4,160838
10/1/2018,Springfield,MA,25115.8,2711.74,8037.3,3.8,161434
11/1/2018,Springfield,MA,25538.5,2760.17,7434.06,3.8,161592
2/1/2019,Springfield,MA,25916,2784.49,7263.87,3.7,163131
3/1/2019,Springfield,MA,25928.7,2834.4,7595.35,3.7,163494
4/1/2019,Springfield,MA,26592.9,2945.83,7828.91,3.6,164576
5/1/2019,Springfield,MA,24815,2752.06,8049.64,3.7,165985
7/1/2019,Springfield,MA,26864.3,2980.38,8091.16,3.5,167347
8/1/2019,Springfield,MA,26403.3,2926.46,8111.12,3.5,167957
10/1/2019,Springfield,MA,27046.2,3037.56,7908.68,3.6,170455
11/1/2019,Springfield,MA,28051.4,3140.98,8386.4,3.5,171829
4/1/2003,Springfield,MO,8480.09,916.92,1348.3,4.7,0
5/1/2003,Springfield,MO,8850.26,963.59,1472.56,4.8,0
7/1/2003,Springfield,MO,9233.8,990.31,1640.13,4.9,0
8/1/2003,Springfield,MO,9415.82,1008.01,1715.62,4.9,94531
10/1/2003,Springfield,MO,9801.12,1050.71,1832.25,4.7,95087
12/1/2003,Springfield,MO,10453.9,1111.92,1989.82,4.5,95788
3/1/2004,Springfield,MO,10357.7,1126.21,2057.8,4.6,97160
4/1/2004,Springfield,MO,10225.6,1107.3,2015.01,4.7,98218
6/1/2004,Springfield,MO,10435.5,1140.84,1990.77,4.9,99246
7/1/2004,Springfield,MO,10139.7,1101.72,2015.55,5,99688
9/1/2004,Springfield,MO,10080.3,1114.58,1850.41,5,100844
10/1/2004,Springfield,MO,10027.5,1130.2,1942.2,4.9,101594
11/1/2004,Springfield,MO,10428,1173.82,1979.87,4.8,102604
12/1/2004,Springfield,MO,10783,1211.92,2138.23,4.8,103700
2/1/2005,Springfield,MO,10766.2,1203.6,2068.7,4.7,106506
3/1/2005,Springfield,MO,10503.8,1180.59,2071.25,4.7,107150
4/1/2005,Springfield,MO,10192.5,1156.85,1984.81,4.6,107375
6/1/2005,Springfield,MO,10275,1191.33,2087.86,4.3,109685
7/1/2005,Springfield,MO,10640.9,1234.18,2057.37,4.2,110925
8/1/2005,Springfield,MO,10481.6,1220.33,2195.38,4.1,111817
9/1/2005,Springfield,MO,10568.7,1228.81,2147.9,4.1,112716
11/1/2005,Springfield,MO,10805.9,1249.48,2114.05,4.1,113684
12/1/2005,Springfield,MO,10717.5,1248.29,2267.17,4,114100
2/1/2006,Springfield,MO,10993.4,1280.66,2310.56,3.9,114383
3/1/2006,Springfield,MO,11109.3,1294.87,2314.64,3.8,114645
5/1/2006,Springfield,MO,11168.3,1270.09,2304.79,3.8,115472
6/1/2006,Springfield,MO,11150.2,1270.2,2219.86,3.8,115993
8/1/2006,Springfield,MO,11381.2,1303.82,2061.99,3.9,117409
9/1/2006,Springfield,MO,11679.1,1335.85,2193.16,4,118103
11/1/2006,Springfield,MO,12221.9,1400.63,2334.35,4,119064
12/1/2006,Springfield,MO,12463.2,1418.3,2413.21,3.9,119509
2/1/2007,Springfield,MO,12268.6,1406.82,2468.38,3.8,120423
3/1/2007,Springfield,MO,12354.3,1420.86,2404.21,3.8,120704
5/1/2007,Springfield,MO,13627.6,1530.62,2531.53,3.9,120990
6/1/2007,Springfield,MO,13408.6,1503.35,2613.92,4,120661
8/1/2007,Springfield,MO,13357.7,1473.99,2553.87,4.3,119967
10/1/2007,Springfield,MO,13930,1549.38,2740.99,4.5,119991
11/1/2007,Springfield,MO,13371.7,1481.14,2794.83,4.5,120023
2/1/2008,Springfield,MO,12266.4,1330.63,2413.36,4.4,120315
4/1/2008,Springfield,MO,12820.1,1385.59,2362.75,4.5,120695
5/1/2008,Springfield,MO,12638.3,1400.38,2480.71,4.7,120863
7/1/2008,Springfield,MO,11378,1267.38,2304.97,5.2,120942
8/1/2008,Springfield,MO,11544,1282.83,2310.96,5.5,120557
10/1/2008,Springfield,MO,9325.01,968.75,2069.4,6.2,119923
12/1/2008,Springfield,MO,8776.39,903.25,1398.07,7.1,119269
4/1/2009,Springfield,MO,8168.12,872.81,1551.6,8.5,116124
5/1/2009,Springfield,MO,8500.33,919.14,1719.2,8.7,115130
6/1/2009,Springfield,MO,8447,919.32,1828.68,8.8,114778
7/1/2009,Springfield,MO,9171.61,987.48,1845.72,8.9,114731
9/1/2009,Springfield,MO,9712.28,1057.08,1968.89,9,115206
10/1/2009,Springfield,MO,9712.73,1036.19,2057.48,9,115053
12/1/2009,Springfield,MO,10428,1115.1,2175.81,9.1,114963
2/1/2010,Springfield,MO,10325.3,1104.49,2171.2,8.9,115236
3/1/2010,Springfield,MO,10856.6,1169.43,2273.57,8.9,115676
4/1/2010,Springfield,MO,11008.6,1186.69,2402.58,8.8,115976
6/1/2010,Springfield,MO,9774.02,1030.71,2222.33,8.6,116216
7/1/2010,Springfield,MO,10465.9,1101.6,2101.36,8.6,115586
